시군구코드,연도,시군구명,대졸인구비율,대졸인구비율등급,여성종사자비율,여성종사자비율등급,20세미만인구성장률,20세미만인구성장률등급,투표율,투표율등급,재정자립도,재정자립도등급,경제활동인구대비종사자수,경제활동인구대비종사자수등급,1인당지역내총생산,1인당지역내총생산등급,특허출원건수,특허출원건수등급,1인당주민세,1인당주민세등급,1인당공원면적,1인당공원면적등급,도로밀도,도로밀도등급,1만인당공무원수,1만인당공무원수등급,건축허가면적증감률,건축허가면적증감률등급,주민등록인구전출입률,주민등록인구전출입률등급,폐기물재활용률,폐기물재활용률등급,1만인당사회복지시설수,1만인당사회복지시설수등급,1만인당문화체육시설수,1만인당문화체육시설수등급,1만인당축제건수,1만인당축제건수등급,비영리단체수,비영리단체수등급
11230,2005,서울특별시 동대문구,16.27,6,40.48,6,-11.87,10,60.37,5,38.3,6,0.31,5,,0,336,4,58.83,4,2.3,1,23.07,7,34.56,2,74,5,0.15,10,72.69,5,0.08,1,12.14,6,0.05,1,28,6
11260,2005,서울특별시 중랑구,12.83,6,47.18,6,-21.35,10,56,5,31.1,6,0.16,3,,0,286,3,26.43,1,11.1,3,16.86,7,29.85,1,20.17,1,-2.05,10,73.47,5,0.02,1,8.39,5,0.05,1,10,3
11290,2005,서울특별시 성북구,18.74,6,46.73,6,-14.15,10,59.37,5,47.4,6,0.17,4,,0,944,6,60.78,4,8.46,1,24.87,7,31.08,2,66.7,4,2.28,8,76.69,6,0.18,2,8.84,5,0,1,19,5
11305,2005,서울특별시 강북구,13.9,6,50.61,6,-12.6,10,57.57,5,29.1,5,0.15,3,,0,160,1,28.91,1,4.39,1,9.33,7,32.2,2,4,1,-2.45,10,74.6,6,0.12,1,8.43,5,0.06,1,25,6
11320,2005,서울특별시 도봉구,19,6,43.09,6,-11.23,10,60.03,5,37.2,6,0.14,3,,0,275,3,27.96,1,2.76,1,12.16,7,29.43,1,-75.87,1,-0.55,10,65.76,5,0.08,1,8.65,5,0,1,12,4
11350,2005,서울특별시 노원구,21.95,6,49.43,6,-12.39,10,61.5,5,30.7,6,0.15,3,,0,600,6,30.01,1,22.16,5,8.21,7,22.59,1,240.09,7,-1.46,10,58.58,5,0.18,2,6.87,4,0,1,12,4
11380,2005,서울특별시 은평구,17.84,6,49.4,6,-11.11,10,57.6,5,35,6,0.13,2,,0,299,4,36.98,2,11.04,3,11,7,27.17,1,-38.01,1,-2.07,10,84.25,6,0.22,3,8.82,5,0.02,1,25,6
11410,2005,서울특별시 서대문구,21.13,6,50.35,6,-14.15,10,60.5,5,43.5,6,0.24,5,,0,785,6,73.81,5,13.58,4,17.01,7,36.53,3,419.52,7,-1.19,10,68.81,5,0.12,1,8.93,5,0.09,1,33,6
11440,2005,서울특별시 마포구,25.07,7,40.9,6,-9.8,10,59.3,5,50.3,6,0.45,6,,0,1595,7,118.21,6,5.23,1,17.41,7,35.22,2,75.54,5,0.82,9,88.64,6,0.19,2,12.65,6,0.13,2,52,7
11470,2005,서울특별시 양천구,23.91,7,42.35,6,-6.7,10,60.8,5,58.2,6,0.2,4,,0,708,6,72.99,5,4.45,1,23.38,7,25.05,1,10.41,1,0.59,9,57.93,5,0.08,1,9.72,5,0,1,13,4
11500,2005,서울특별시 강서구,20.4,6,39.69,6,-10.13,10,57.93,5,45.3,6,0.26,5,,0,803,6,59.24,4,4.76,1,9.01,7,24.51,1,-23.25,1,1.75,8,59.06,5,0.11,1,9.46,5,0.02,1,12,4
11530,2005,서울특별시 구로구,18.49,6,34.77,5,-11.98,10,60.73,5,47.1,6,0.37,6,,0,1251,7,68.63,4,6.24,1,14.14,7,29.07,1,1472.54,7,-0.94,10,75.76,6,0.22,3,10.04,5,0.02,1,15,5
11545,2005,서울특별시 금천구,12.83,6,32.91,5,-19.58,10,58.27,5,31.8,6,0.56,6,,0,1378,7,120.17,6,7.87,1,13.74,7,43.77,3,93.72,5,-1.7,10,80.99,6,0.12,1,9.98,5,0.04,1,7,1
11560,2005,서울특별시 영등포구,23.98,7,36.12,5,-14.06,10,60.2,5,76,7,0.75,7,,0,10746,7,512.83,7,1.52,1,15.45,7,32.79,2,64.43,4,-0.37,10,68.18,5,0.28,4,16.62,6,0.03,1,35,6
11590,2005,서울특별시 동작구,26.17,7,45.87,6,-13.41,10,61.1,5,47.1,6,0.22,4,,0,671,6,68.33,4,9.09,2,14.66,7,29.69,1,-9.29,1,-0.74,10,70.44,5,0.22,3,8.86,5,0,1,21,5
11620,2005,서울특별시 관악구,24.59,7,49.04,6,-14.88,10,59.57,5,35.7,6,0.14,3,,0,1099,6,39.92,2,20.3,5,10.49,7,25.54,1,-56.68,1,-0.66,10,69.8,5,0.11,1,8.36,5,0.02,1,29,6
11650,2005,서울특별시 서초구,41.72,7,34.4,5,-8.08,10,61.63,5,92.6,7,0.97,7,,0,7302,7,438.49,7,37.13,6,7.39,6,34.74,2,-28.97,1,-0.15,10,69.4,5,0.03,1,13.76,6,0.03,1,43,6
11680,2005,서울특별시 강남구,40.7,7,38.17,5,-14.17,10,60.27,5,89.9,7,1.24,7,,0,6559,7,856.45,7,8.55,2,10.55,7,27.18,1,109.37,6,1.64,8,60.44,5,0.16,1,18.15,6,0,1,26,6
11710,2005,서울특별시 송파구,28.36,7,37.88,5,-21.05,10,60.4,5,83.7,7,0.4,6,,0,1704,7,119.04,6,3.17,1,10.35,7,25.35,1,497.98,7,-0.22,10,55.22,5,0.09,1,12.43,6,0.02,1,35,6
11740,2005,서울특별시 강동구,21.28,6,44.68,6,-20.36,10,59.7,5,53.8,6,0.2,4,,0,599,6,52.23,3,4.21,1,11.17,7,26.79,1,208.28,7,-2,10,70.73,5,0.16,1,12.15,6,0.02,1,13,4
26110,2005,부산광역시 중구,11.86,6,39.76,6,-27.25,10,60.77,5,40.8,6,1.27,7,2283307,5,47,1,446.47,7,101.79,7,20.66,7,92.29,6,-92.43,1,-2.32,10,62.02,5,,0,21.74,6,0.76,7,38,6
26140,2005,부산광역시 서구,12.81,6,42.78,6,-24.58,10,56.53,5,17.7,4,0.32,5,1759404,4,81,1,57.66,4,11.78,3,6.46,6,42.18,3,8.8,1,-2.24,10,66.42,5,1.2,7,6.32,4,0.15,3,12,4
26170,2005,부산광역시 동구,10.02,5,43.07,6,-29.75,10,59.6,5,30,5,0.73,7,3615697,6,80,1,282.37,7,0.6,1,7.99,7,58.37,4,-14.27,1,-4.15,10,75.77,6,0.1,1,10.03,5,0.1,1,55,7
26200,2005,부산광역시 영도구,9.88,5,30.91,5,-26.53,10,58,5,23.4,5,0.22,4,1566222,3,46,1,43.1,3,5.37,1,7.59,6,35.54,2,11.38,1,-1.95,10,74.88,6,0.32,4,10.25,5,0.13,2,9,3
26230,2005,부산광역시 부산진구,14.87,6,48.58,6,-19.79,10,60.93,5,43.3,6,0.32,5,4781713,6,401,5,98.39,5,15.06,4,9.57,7,23.22,1,-56.29,1,1.02,9,66.94,5,0.08,1,9.54,5,0,1,51,7
26260,2005,부산광역시 동래구,16.89,6,48.32,6,-23.93,10,59.27,5,39.3,6,0.24,5,2455174,5,189,1,51.03,3,17.53,5,9.05,7,23.7,1,-46.87,1,-1.53,10,68.8,5,0.23,3,9.77,5,0.04,1,26,6
26290,2005,부산광역시 남구,16.64,6,34.35,5,-11.92,10,59.47,5,35.9,6,0.2,4,3534637,6,280,3,54.58,4,7.97,1,7.71,6,22.75,1,-8.74,1,-1.04,10,84.71,6,0.2,2,7.41,4,0.03,1,27,6
26320,2005,부산광역시 북구,13.12,6,57.1,6,-4.99,10,56.63,5,20.9,5,0.12,2,1816116,4,218,2,26.69,1,2.51,1,3.7,5,19.92,1,-2.38,1,0.27,10,77.78,6,0.12,1,7.74,4,0.03,1,10,3
26350,2005,부산광역시 해운대구,19.95,6,50.67,6,-13.12,10,56.63,5,42.8,6,0.19,4,3508939,6,297,4,54.84,4,3.54,1,5.97,6,19.05,1,-7.65,1,0.01,10,65.22,5,0.23,3,7.26,4,0.13,2,23,6
26380,2005,부산광역시 사하구,13.54,6,37.46,5,-18.76,10,56.33,5,34.4,6,0.3,5,4527412,6,317,4,58.32,4,2.57,1,5.4,6,19.67,1,-31.66,1,-1,10,60.35,5,0.19,2,6.94,4,0,1,14,4
26410,2005,부산광역시 금정구,16.83,6,43.79,6,-24.8,10,57.5,5,33.9,6,0.28,5,2665207,5,357,4,59.44,4,4.85,1,2.27,4,26.78,1,-51.24,1,-2.51,10,69.24,5,0.58,6,9.8,5,0.04,1,35,6
26440,2005,부산광역시 강서구,6.45,4,24.66,4,-33.46,10,62.77,5,30.8,6,1.48,7,4631435,6,244,3,225.34,7,205.68,7,1.02,1,112.57,6,7.82,1,-1.89,10,81.48,6,1.29,7,7.08,4,0.43,6,7,1
26470,2005,부산광역시 연제구,17.11,6,44.61,6,-16.34,10,60.07,5,37.5,6,0.32,5,2674878,5,158,1,65.75,4,0.24,1,9.51,7,26.82,1,-60.64,1,-2.23,10,80.64,6,0.33,4,8.5,5,0.05,1,23,6
26500,2005,부산광역시 수영구,20.91,6,44.4,6,-19.27,10,57.53,5,35.9,6,0.21,4,1482782,3,129,1,54.29,4,1.7,1,14.89,7,30.35,2,-73.72,1,-1.27,10,80.16,6,0.17,1,8.22,5,0.12,1,19,5
26530,2005,부산광역시 사상구,10.37,5,32.64,5,-22.49,10,55.63,5,34.1,6,0.46,6,4835692,6,280,3,78.78,5,2.61,1,5.21,6,23.58,1,151.04,6,-2.11,10,70.45,5,0.11,1,8.92,5,0,1,16,5
26710,2005,부산광역시 기장군,11.36,6,34.33,5,-5.1,10,63.8,6,39.2,6,0.43,6,1929960,4,139,1,146.26,6,221.66,7,1.09,1,67.23,5,229.62,7,0.36,10,93.47,6,0.41,5,9.45,5,0.55,6,5,1
27110,2005,대구광역시 중구,16.5,6,52.47,6,-29.92,10,59.8,5,41,6,0.99,7,2835166,5,95,1,247.81,7,3.22,1,16.09,7,82.26,5,511.08,7,-0.02,10,68.22,5,0.67,6,23.94,7,0.13,2,62,7
27140,2005,대구광역시 동구,14.25,6,41.51,6,-13.33,10,57.27,5,24.7,5,0.23,5,3007672,5,206,2,37.12,2,8.93,2,1.74,3,25.1,1,126.59,6,-0.58,10,68.54,5,0.54,6,8.11,5,0.06,1,23,6
27170,2005,대구광역시 서구,7.44,4,39.9,6,-27.71,10,55.03,5,31.9,6,0.29,5,2360561,5,123,1,35.64,1,8.95,2,11.08,7,29.19,1,-28.29,1,-3.16,10,38.19,4,0.2,2,7.74,4,0,1,13,4
27200,2005,대구광역시 남구,15.57,6,49.42,6,-22.82,10,57.3,5,25.4,5,0.2,4,1525208,3,124,1,34.67,1,39.72,6,9.77,7,33.67,2,22.08,1,-1.04,10,65.87,5,0.5,5,8.38,5,0.11,1,39,6
27230,2005,대구광역시 북구,14.72,6,38.3,5,5.18,10,56.7,5,31,6,0.25,5,4790159,6,632,6,51.73,3,3.3,1,3.45,5,19.73,1,-42.15,1,0.34,10,59.56,5,0.2,2,8.3,5,0.07,1,19,5
27260,2005,대구광역시 수성구,23.95,7,43.79,6,-12.15,10,59.6,5,33,6,0.22,4,4134831,6,484,5,71.8,5,46.16,6,3.66,5,19.9,1,126.13,6,-1.84,10,70.08,5,0.4,5,8.35,5,0,1,45,7
27290,2005,대구광역시 달서구,15.11,6,38.57,5,-10.92,10,56.03,5,39.8,6,0.28,5,7103428,7,841,6,59.14,4,19.8,5,7.11,6,15.93,1,253.8,7,-1.46,10,71.46,5,0.08,1,8.87,5,0.02,1,30,6
27710,2005,대구광역시 달성군,9.41,5,32.08,5,-7.86,10,60.1,5,31.2,6,0.39,6,2999205,5,472,5,61.45,4,166.55,7,0.89,1,43.32,3,312.05,7,0.99,9,70.68,5,0.33,4,8.09,5,0.07,1,6,1
28110,2005,인천광역시 중구,14.2,6,34.45,5,22.24,9,56.57,5,55.3,6,0.72,7,7150442,7,63,1,314.35,7,64.69,7,1.72,3,69.52,5,-36.54,1,2.29,8,74.86,6,0.23,3,17.99,6,0.58,6,30,6
28140,2005,인천광역시 동구,7.44,4,22.94,4,-7.66,10,59.17,5,39.5,6,0.42,6,1812979,4,373,4,286.03,7,2.75,1,10.48,7,70.64,5,-36.78,1,-4.36,10,94.95,6,0.13,1,6.57,4,0.13,2,15,5
28170,2005,인천광역시 미추홀구,10.41,5,42.69,6,-14.03,10,53.63,5,35.1,6,0.22,4,3773018,6,511,5,51.29,3,3.43,1,28.12,7,20.15,1,71.32,5,-2.82,10,69.95,5,0.12,1,12.96,6,0.02,1,71,7
28185,2005,인천광역시 연수구,15.7,6,48.45,6,-10.65,10,56.77,5,37.8,6,0.14,3,1698518,4,638,6,54.31,4,6.11,1,8.58,7,21.7,1,-43.74,1,3.26,8,63.76,5,0.42,5,7.28,4,0.04,1,29,6
28200,2005,인천광역시 남동구,10.65,5,35.22,5,-19.15,10,54.1,5,42.5,6,0.52,6,9221573,7,1057,6,95.55,5,13.13,4,7.67,6,19.88,1,59.17,4,-1.79,10,74.12,6,0.03,1,11.91,6,0.03,1,64,7
28237,2005,인천광역시 부평구,13.08,6,42.99,6,-10.01,10,54.7,5,36.5,6,0.23,5,5834178,6,695,6,48.33,3,5.07,1,8.57,7,16.48,1,-34.19,1,1.32,8,74.4,6,0.2,2,9.76,5,0.02,1,50,7
28245,2005,인천광역시 계양구,11.12,5,47.6,6,-12.9,10,53.7,5,35.8,6,0.19,4,2589506,5,269,3,32.56,1,5.33,1,4.93,6,18.38,1,9.58,1,-1.01,10,73.51,5,0.03,1,9.22,5,0,1,13,4
28260,2005,인천광역시 서구,9.5,5,29.66,5,-0.43,10,52.27,5,44.9,6,0.35,6,6993294,7,656,6,76.85,5,4.58,1,4.69,6,19.54,1,3.75,1,4.48,8,49.59,5,0.16,1,9.62,5,0.03,1,17,5
28710,2005,인천광역시 강화군,5.78,4,40.39,6,-17.83,10,66.33,6,14.4,3,0.23,4,1110726,2,26,1,35.13,1,8.23,1,0.19,1,114.72,6,11.36,1,0.94,9,81.34,6,1.04,6,9.17,5,0.52,6,17,5
28720,2005,인천광역시 옹진군,5.9,4,32.57,5,-18.88,10,73.23,6,21.1,5,0.21,4,214227,1,5,1,143.35,6,0,1,0.02,1,436.8,7,15.12,1,6.46,8,38.34,4,1.63,7,30.97,7,0,1,0,1
29110,2005,광주광역시 동구,18.89,6,46.33,6,-12.51,10,61.53,5,26.7,5,0.53,6,2076479,4,168,1,125.3,6,2.19,1,5,6,64.51,5,-28,1,-2.8,10,71.72,5,1.16,7,21.86,6,0.08,1,68,7
29140,2005,광주광역시 서구,21.37,6,40.23,6,0.71,10,61,5,31.7,6,0.31,5,4622198,6,212,2,63.38,4,13.81,4,6.91,6,18.03,1,-3.11,1,-1.97,10,45.7,4,0.41,5,10.58,5,0.03,1,29,6
29155,2005,광주광역시 남구,19.82,6,40.97,6,-20.39,10,61.17,5,23.8,5,0.18,4,1454949,3,200,2,27.5,1,7.39,1,4.15,6,36.26,3,699.34,7,0.34,10,85.55,6,0.65,6,6.48,4,0.05,1,47,7
29170,2005,광주광역시 북구,18.15,6,41.56,6,-15.91,10,58.67,5,26.7,5,0.29,5,5324996,6,730,6,48.51,3,17.88,5,4.64,6,25.39,1,-44.23,1,-1.4,10,57.23,5,0.07,1,8.33,5,0.02,1,62,7
29200,2005,광주광역시 광산구,13.83,6,34.89,5,16.31,9,60.53,5,29.6,5,0.38,6,5417501,6,856,6,64,4,10.67,3,2.92,5,30.11,1,8.45,1,2.58,8,74.39,6,0.23,3,8.89,5,0,1,20,5
30110,2005,대전광역시 동구,11.08,5,39.77,6,-19.48,10,54.43,5,23.6,5,0.19,4,2099533,4,234,2,46.41,3,33.64,6,3.12,5,35.59,2,-35.84,1,-2.1,10,82.02,6,0.43,5,7.13,4,0.09,1,27,6
30140,2005,대전광역시 중구,17.22,6,48.26,6,-10.28,10,55.97,5,27,5,0.27,5,3136189,5,215,2,55.55,4,60.05,7,6.69,6,29.11,1,-63.19,1,-0.19,10,80.46,6,0.16,1,10.74,5,0,1,82,7
30170,2005,대전광역시 서구,22.79,7,45.81,6,-5.62,10,56.77,5,38,6,0.23,4,5145783,6,622,6,81.19,5,17.11,5,4.84,6,17.31,1,-61.13,1,-0.43,10,66.29,5,0.35,5,7.89,5,0.02,1,49,7
30200,2005,대전광역시 유성구,29.21,7,33.65,5,24.96,9,59.17,5,44.1,6,0.36,6,5033247,6,5688,7,108.92,6,29.97,6,3.16,5,24.79,1,147.66,6,7.07,8,79.58,6,0.36,5,12.4,6,0.04,1,23,6
30230,2005,대전광역시 대덕구,13.2,6,32.55,5,-15.43,10,55.43,5,27.7,5,0.4,6,4615193,6,926,6,148.22,6,45.71,6,5.53,6,28.58,1,-3.17,1,-2.21,10,56.48,5,0.27,4,9,5,0.09,1,19,5
31110,2005,울산광역시 중구,10.94,5,51.98,6,-13.24,10,59.1,5,23.4,5,0.13,2,1690721,4,43,1,30.55,1,10.12,2,7.64,6,24.15,1,-8,1,-0.43,10,68.73,5,0.18,2,8.76,5,0.04,1,54,7
31140,2005,울산광역시 남구,15.3,6,34.74,5,-9.16,10,58.67,5,47.6,6,0.42,6,16552828,7,310,4,187.36,6,33.45,6,6.58,6,18.55,1,-36.08,1,-0.66,10,59.71,5,0.06,1,11.86,6,0.03,1,85,7
31170,2005,울산광역시 동구,9.07,5,21.36,4,-19.98,10,65.07,6,40.9,6,0.42,6,5810443,6,300,4,89.31,5,45.4,6,4.93,6,26.35,1,-83.62,1,-1.09,10,63.54,5,,0,8.63,5,0.06,1,17,5
31200,2005,울산광역시 북구,9.89,5,17.6,3,8.99,10,66.57,6,38.8,6,0.67,6,8854170,7,131,1,384.32,7,24.5,5,3.09,5,32.55,2,-32.24,1,3.99,8,84.71,6,0.14,1,7.57,4,0.21,4,10,3
31710,2005,울산광역시 울주군,9.82,5,29.55,5,-5.59,10,62.7,5,51.9,6,0.48,6,8789176,7,169,1,337.82,7,91.54,7,1.72,3,43.66,3,36.54,2,-0.54,10,61.35,5,0.18,2,9.8,5,0.3,5,13,4
36110,2005,세종특별자치시 세종시,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41110,2005,경기도 수원시,18.05,6,40.43,6,-2.44,10,56.61,5,64.8,7,0.28,5,13979635,7,20407,7,120.95,6,3.39,1,7.23,6,24.7,1,160.4,6,0.38,10,66.66,5,0.19,2,12.28,6,0.04,1,163,7
41130,2005,경기도 성남시,23.73,7,40.97,6,-11.4,10,56.72,5,70.2,7,0.29,5,10864554,7,3818,7,141.86,6,10.9,3,3.98,6,27.47,1,-3.9,1,0.03,10,53.68,5,0.11,1,10.9,5,0.02,1,65,7
41150,2005,경기도 의정부시,13.32,6,45.37,6,-0.29,10,56.63,5,53.3,6,0.2,4,3873223,6,279,3,36.51,2,1.28,1,3.97,6,29.18,1,-84.01,1,0.65,9,72.7,5,0.18,1,11.48,5,0.08,1,48,7
41170,2005,경기도 안양시,20.79,6,41.63,6,-6.08,10,59.78,5,66.9,7,0.31,5,8926071,7,1729,7,75.92,5,2.29,1,6.74,6,27.76,1,-56.47,1,0.04,10,49.43,5,0.21,3,10.37,5,0.02,1,49,7
41190,2005,경기도 부천시,14.31,6,44.33,6,-4.66,10,55.26,5,64.4,7,0.28,5,11495734,7,1287,7,53.81,4,3.12,1,10.71,7,28.37,1,-36.09,1,-0.71,10,65.34,5,0.15,1,11.5,5,0.05,1,44,6
41210,2005,경기도 광명시,15.12,6,39.85,6,-16.94,10,59.83,5,50.3,6,0.19,4,3778306,6,306,4,51.54,3,5.44,1,5.57,6,39.5,3,541.28,7,-1.84,10,53.33,5,0.06,1,6.71,4,0.12,2,21,5
41220,2005,경기도 평택시,10.17,5,34.91,5,0.1,10,57.83,5,44.9,6,0.44,6,7789186,7,1115,6,117.32,6,1.58,1,1.73,3,45.77,4,82.98,5,2.98,8,50.66,5,0.29,4,10.09,5,0.03,1,36,6
41250,2005,경기도 동두천시,6.38,4,44.5,6,-0.1,10,59.5,5,21.6,5,0.25,5,1200536,2,36,1,32.75,1,38.82,6,1.81,3,75.86,5,98.03,5,3.99,8,43.12,4,1.37,7,15.82,6,0.25,5,14,4
41270,2005,경기도 안산시,11.14,5,33.18,5,7.52,10,52.28,5,62.9,7,0.4,6,13183651,7,1518,7,94.6,5,8.09,1,6.08,6,27.49,1,-32.31,1,1,9,41.8,4,0.15,1,11.14,5,0.04,1,57,7
41280,2005,경기도 고양시,24.74,7,43.34,6,3.54,10,58.87,5,61.2,7,0.23,5,8870823,7,1236,7,62.64,4,4.9,1,2.63,5,29.11,1,-66.58,1,1.63,8,67.52,5,0.21,2,11.35,5,0.02,1,55,7
41290,2005,경기도 과천시,35.11,7,39.35,5,-18.93,10,67.83,6,43.9,6,0.46,6,1654609,3,357,4,189.4,6,111.85,7,1.52,2,157.29,6,174.79,6,-13.41,10,92.55,6,0.53,5,7.58,4,0.18,3,13,4
41310,2005,경기도 구리시,16.12,6,47.8,6,5.19,10,58.4,5,46.2,6,0.23,5,2019029,4,165,1,48.15,3,11.1,3,4.89,6,53.62,4,-8.44,1,-1.09,10,51.76,5,,0,12.27,6,0.11,1,19,5
41360,2005,경기도 남양주시,13.75,6,39.61,6,13.12,10,56.47,5,44.5,6,0.19,4,3726630,6,458,5,38.38,2,3.41,1,0.65,1,32.81,2,199.08,6,7.02,8,77.05,6,0.21,2,8.8,5,0.02,1,35,6
41370,2005,경기도 오산시,11.43,6,40.6,6,19.01,9,56.87,5,51.9,6,0.27,5,2268600,5,181,1,55.82,4,0.77,1,5.38,6,64.97,5,343.5,7,5.31,8,68.4,5,0.3,4,12.22,6,0,1,14,4
41390,2005,경기도 시흥시,10.34,5,28.59,5,10.81,10,53.23,5,60.1,6,0.45,6,6656589,6,922,6,80,5,2.28,1,4.57,6,27,1,-59.08,1,1.49,8,56.44,5,0.15,1,11.16,5,0,1,19,5
41410,2005,경기도 군포시,21.64,6,37.49,5,-9.87,10,61.83,5,56.4,6,0.34,5,3771013,6,519,5,81.02,5,1.96,1,4.7,6,38.18,3,-11.33,1,-0.06,10,57.81,5,0.11,1,9.55,5,0,1,27,6
41430,2005,경기도 의왕시,19.77,6,38.33,5,5.21,10,62.37,5,51.5,6,0.24,5,2070468,4,295,3,74.62,5,1.46,1,2.83,5,55.98,4,407.59,7,-0.27,10,65.24,5,0.21,2,7.01,4,0.14,2,12,4
41450,2005,경기도 하남시,12.86,6,37.25,5,-14.48,10,59.47,5,47.4,6,0.3,5,1657718,3,157,1,71.88,5,7.35,1,0.97,1,55.91,4,837.42,7,1.93,8,71.48,5,0.25,3,9.07,5,0.08,1,16,5
41460,2005,경기도 용인시,27.97,7,38.05,5,58.66,8,59.47,5,63.7,7,0.32,5,20088414,7,4715,7,179.59,6,7.57,1,1.13,1,28.55,1,39.12,2,7.03,8,80.64,6,0.35,4,9.22,5,0.04,1,22,5
41480,2005,경기도 파주시,11.69,6,35.96,5,25.63,9,58.43,5,40.7,6,0.36,6,3765081,6,342,4,70.22,4,2.34,1,0.73,1,51.73,4,136.19,6,5.98,8,90.21,6,0.45,5,12.92,6,0.29,5,24,6
41500,2005,경기도 이천시,9.8,5,41.91,6,-4.9,10,56.57,5,48.4,6,0.44,6,9613663,7,4509,7,143.45,6,8.57,2,0.91,1,51.81,4,57.6,4,0.11,10,81.09,6,0.58,6,9.86,5,0.21,4,21,5
41550,2005,경기도 안성시,10.44,5,35.8,5,8.7,10,60.53,5,34.3,6,0.4,6,3253759,5,541,5,91.2,5,0.62,1,0.96,1,60.93,5,195.98,6,0.81,9,77.89,6,0.88,6,12.56,6,0.06,1,12,4
41570,2005,경기도 김포시,15.17,6,30.71,5,19.76,9,59.77,5,38,6,0.51,6,3694128,6,521,5,82.2,5,3.95,1,1.52,2,49.29,4,-47.66,1,-0.97,10,85.2,6,0.36,5,9.81,5,0.1,1,14,4
41590,2005,경기도 화성시,11.41,6,26.17,4,45.72,8,57.13,5,64,7,0.83,7,8571137,7,1360,7,221.96,7,1.35,1,0.98,1,44.65,3,166.09,6,8.02,8,76.38,6,0.45,5,9.35,5,0.14,2,16,5
41610,2005,경기도 광주시,13.39,6,30.53,5,44.99,8,60.7,5,52.7,6,0.43,6,3110397,5,794,6,79.63,5,0.4,1,0.94,1,52.64,4,-75.07,1,3.69,8,70.18,5,0.78,6,12.41,6,0.15,3,18,5
41630,2005,경기도 양주시,8.91,5,29.98,5,29.03,9,58,5,35.3,6,0.46,6,2321836,5,283,3,55.88,4,0.26,1,1.48,2,51.97,4,-39.83,1,4.84,8,63.87,5,0.59,6,14.67,6,0,1,10,3
41650,2005,경기도 포천시,5.91,4,32.11,5,-8.5,10,60.23,5,34.1,6,0.51,6,2599932,5,264,3,59.9,4,0.78,1,0.66,1,57.6,4,5.51,1,3.36,8,78.33,6,1.27,7,12.87,6,0.14,2,18,5
41730,2005,경기도 여주시,7.17,4,39.43,6,-11.22,10,59.73,5,38.1,6,0.3,5,1755943,4,103,1,81.57,5,3.22,1,0.77,1,89.78,5,-16.24,1,0.02,10,85.89,6,1.52,7,13.04,6,0.3,5,18,5
41800,2005,경기도 연천군,5.7,4,39.83,6,-26.64,10,66.73,6,22.4,5,0.24,5,731138,1,39,1,43.98,3,2.15,1,0.47,1,160.49,6,-57.93,1,-3.83,10,82.94,6,1.68,7,9.87,5,0.48,6,10,3
41820,2005,경기도 가평군,7.42,4,46.64,6,-17.69,10,67.87,6,21.9,5,0.31,5,912926,1,27,1,105.44,5,0.88,1,0.42,1,194.23,7,101.38,5,0.07,10,82.27,6,2.02,7,14.93,6,0.4,6,7,1
41830,2005,경기도 양평군,9.49,5,43.92,6,-12.8,10,65.6,6,17.4,4,0.25,5,1110355,1,83,1,54.57,4,1.58,1,0.53,1,124.01,6,100.41,5,1.3,8,88.58,6,1.46,7,14.74,6,0.13,2,7,1
42110,2005,강원도 춘천시,15.26,6,42.86,6,-6.36,10,60.8,5,34.4,6,0.26,5,3279621,5,286,3,68.31,4,24.01,5,0.95,1,52.9,4,808.59,7,-0.03,10,62.77,5,0.65,6,12.53,6,0.23,4,55,7
42130,2005,강원도 원주시,12.93,6,40.37,6,-3.51,10,58,5,29.6,5,0.31,5,4258044,6,302,4,74.77,5,18.15,5,1.19,1,44.91,3,155.57,6,0.81,9,52.96,5,0.77,6,13.01,6,0.21,4,27,6
42150,2005,강원도 강릉시,13.2,6,42.98,6,-13.86,10,59.53,5,33.4,6,0.28,5,2718057,5,118,1,70.03,4,38.66,6,0.92,1,56.79,4,222.16,7,-1.42,10,81.84,6,0.54,6,12.15,6,0.27,5,33,6
42170,2005,강원도 동해시,10.38,5,41.05,6,-14.53,10,60.43,5,21.9,5,0.29,5,1794297,4,25,1,66.18,4,45.54,6,2.46,4,66.43,5,16,1,-2.02,10,79.02,6,0.43,5,13.74,6,0.43,6,13,4
42190,2005,강원도 태백시,8.45,5,36.75,5,-14.49,10,61.17,5,16.3,4,0.28,5,691525,1,19,1,51.74,3,85.84,7,0.99,1,105.88,6,-49.1,1,-1.54,10,90.67,6,0.36,5,12.65,6,0.9,7,7,1
42210,2005,강원도 속초시,9.76,5,49.03,6,-14.19,10,58.5,5,30.1,5,0.27,5,857969,1,27,1,46.18,3,9.97,2,2.23,4,67.25,5,287.64,7,-1.17,10,81.3,6,0.59,6,17.67,6,0.35,5,18,5
42230,2005,강원도 삼척시,8.5,5,32.03,5,-22.41,10,66.73,6,13.9,3,0.27,5,1205175,2,15,1,67.53,4,24.83,5,0.61,1,122.59,6,48.77,3,-1.53,10,84.44,6,0.29,4,12.33,6,0.73,7,8,2
