"시도코드","시도명","시군구코드","시군구명","읍면동코드","읍면동명","기준연도","연도","과거대비인구변화","최근인구변화","과거대비사업체변화","최근사업체변화","노후건축물비율"
"41",경기도,"41463",경기도 용인시 기흥구,"3119257 ",마북동,"2018","2018",,,-1.4,1,31
"45",전라북도,"45113",전라북도 전주시 덕진구,"3501262 ",우아2동,"2018","2018",,,1.32,1,23.22
"41",경기도,"41287",경기도 고양시 일산서구,"3110456 ",주엽2동,"2018","2018",,,0.26,0,87.71
"41",경기도,"41650",경기도 포천시,"3127034 ",신북면,"2018","2018",0.21,5,2.85,0,32.9
"41",경기도,"41650",경기도 포천시,"3127011 ",소흘읍,"2019","2019",5.39,5,1.8,0,32.21
"41",경기도,"41650",경기도 포천시,"3127034 ",신북면,"2016","2016",0.21,5,9.67,2,29.24
"41",경기도,"41650",경기도 포천시,"3127032 ",내촌면,"2013","2013",-40.46,5,5.58,2,12.53
"41",경기도,"41650",경기도 포천시,"3127031 ",군내면,"2013","2013",-28.36,5,-4.08,3,20.61
"41",경기도,"41650",경기도 포천시,"3127051 ",포천동,"2014","2014",2.42,4,-4.81,2,47.18
"41",경기도,"41650",경기도 포천시,"3127038 ",이동면,"2014","2014",-42.52,1,-23.29,3,50.1
"41",경기도,"41650",경기도 포천시,"3127031 ",군내면,"2014","2014",-28.36,5,5.02,3,25.37
"41",경기도,"41820",경기도 가평군,"3137032 ",청평면,"2018","2018",12.95,3,-0.37,2,42.02
"41",경기도,"41820",경기도 가평군,"3137035 ",북면,"2013","2013",-44.98,1,2.59,0,14.78
"41",경기도,"41110",경기도 수원시,"3101156 ",정자1동,"2017","2017",-13.33,3,8.19,1,75.71
"41",경기도,"41110",경기도 수원시,"3101154 ",파장동,"2019","2019",-9.58,5,-3.3,1,65.25
"41",경기도,"41110",경기도 수원시,"3101468 ",망포2동,"2019","2019",,,1.53,1,20.6
"41",경기도,"41110",경기도 수원시,"3101465 ",영통2동,"2019","2019",0,5,-0.84,1,30.05
"41",경기도,"41110",경기도 수원시,"3101354 ",우만1동,"2019","2019",-27.14,3,-2.99,2,81.54
"41",경기도,"41110",경기도 수원시,"3101256 ",서둔동,"2019","2019",-2.12,5,4.35,0,53.38
"41",경기도,"41110",경기도 수원시,"3101160 ",조원1동,"2013","2013",-5.95,3,-2.88,1,67.72
"41",경기도,"41110",경기도 수원시,"3101452 ",매탄2동,"2016","2016",-63.11,5,-3.79,2,84.93
"41",경기도,"41110",경기도 수원시,"3101353 ",지동,"2016","2016",-50.76,5,-17.01,1,82.88
"41",경기도,"41110",경기도 수원시,"3101255 ",평동,"2016","2016",-4.88,4,6.77,0,50.13
"41",경기도,"41110",경기도 수원시,"3101163 ",조원2동,"2016","2016",-2,2,1.02,0,4.7
"41",경기도,"41110",경기도 수원시,"3101458 ",영통2동,"2013","2013",-3.25,5,7.44,1,5.56
"41",경기도,"41110",경기도 수원시,"3101371 ",화서2동,"2014","2014",1.48,2,-5.06,1,32.63
"41",경기도,"41110",경기도 수원시,"3101262 ",입북동,"2014","2014",27.14,3,2.93,1,22.17
"41",경기도,"41110",경기도 수원시,"3101261 ",곡선동,"2014","2014",-21.43,1,0.82,0,2.32
"41",경기도,"41110",경기도 수원시,"3101162 ",정자3동,"2014","2014",-2.15,5,0.52,0,0.71
"41",경기도,"41110",경기도 수원시,"3101160 ",조원1동,"2014","2014",-5.95,4,-4.95,2,69.42
"41",경기도,"41110",경기도 수원시,"3101254 ",세류3동,"2018","2018",-16.49,,,,
"46",전라남도,"46840",전라남도 무안군,"3642033 ",청계면,"2019","2019",-23.03,2,2.25,1,58.97
"46",전라남도,"46840",전라남도 무안군,"3642036 ",해제면,"2018","2018",-69.18,5,-9.32,3,73.58
"46",전라남도,"46840",전라남도 무안군,"3642034 ",현경면,"2018","2018",-65.82,5,-4.55,1,67.69
"46",전라남도,"46840",전라남도 무안군,"3642032 ",몽탄면,"2018","2018",-63.22,5,-14.29,3,70.48
"46",전라남도,"46840",전라남도 무안군,"3642033 ",청계면,"2016","2016",-23.03,5,3.73,1,56.63
"47",경상북도,"47110",경상북도 포항시,"3701268 ",죽도동,"2017","2017",-8.37,4,-8.59,3,78.07
"47",경상북도,"47110",경상북도 포항시,"3701258 ",양학동,"2017","2017",-17.54,3,-6.7,1,71.99
"47",경상북도,"47110",경상북도 포항시,"3701235 ",죽장면,"2017","2017",-62.84,2,2.67,1,38.75
"47",경상북도,"47110",경상북도 포항시,"3701231 ",신광면,"2019","2019",-52.34,2,2.7,1,33.9
"47",경상북도,"47110",경상북도 포항시,"3701266 ",환여동,"2016","2016",-9.15,5,5.41,1,61.48
"47",경상북도,"47110",경상북도 포항시,"3701268 ",죽도동,"2013","2013",,,,,74.41
"47",경상북도,"47110",경상북도 포항시,"3701267 ",중앙동,"2013","2013",115.8,4,,,72.71
"47",경상북도,"47110",경상북도 포항시,"3701157 ",제철동,"2013","2013",-63.63,2,,,29.9
"47",경상북도,"47110",경상북도 포항시,"3701156 ",청림동,"2013","2013",-37.46,5,,,58.66
"48",경상남도,"48850",경상남도 하동군,"3836033 ",적량면,"2018","2018",-52.69,3,-3.96,1,68.12
"48",경상남도,"48850",경상남도 하동군,"3836038 ",진교면,"2017","2017",-22.35,5,0.54,1,70.3
"48",경상남도,"48850",경상남도 하동군,"3836035 ",고전면,"2017","2017",-53.06,2,5.04,0,73.07
"48",경상남도,"48850",경상남도 하동군,"3836041 ",청암면,"2019","2019",-66.19,2,-21.29,3,52.66
"48",경상남도,"48850",경상남도 하동군,"3836035 ",고전면,"2014","2014",-60.57,3,-24.26,2,66.82
"41",경기도,"41360",경기도 남양주시,"3113054 ",양정동,"2017","2017",-33.96,5,9.91,0,27.66
"41",경기도,"41360",경기도 남양주시,"3113034 ",수동면,"2017","2017",20.85,0,7.69,0,24.97
"41",경기도,"41360",경기도 남양주시,"3113031 ",별내면,"2017","2017",-28.32,5,-0.66,1,24.62
"41",경기도,"41360",경기도 남양주시,"3113015 ",오남읍,"2017","2017",1.29,5,0.67,0,30.7
"41",경기도,"41360",경기도 남양주시,"3113012 ",진접읍,"2017","2017",13.47,1,2.21,0,28.29
"41",경기도,"41360",경기도 남양주시,"3113011 ",와부읍,"2017","2017",-1.15,5,3.81,1,38.2
"41",경기도,"41360",경기도 남양주시,"3113053 ",금곡동,"2018","2018",-11.28,5,1.16,0,59.17
"41",경기도,"41360",경기도 남양주시,"3113052 ",평내동,"2018","2018",1.41,5,1.03,1,24.28
"41",경기도,"41360",경기도 남양주시,"3113014 ",진건읍,"2019","2019",-14.06,5,1.64,0,24.3
"41",경기도,"41360",경기도 남양주시,"3113053 ",금곡동,"2016","2016",-11.28,5,1.37,1,56.35
"41",경기도,"41360",경기도 남양주시,"3113014 ",진건읍,"2016","2016",-14.06,5,18.26,0,24.58
"41",경기도,"41360",경기도 남양주시,"3113053 ",금곡동,"2014","2014",-9.88,3,0.89,1,53.55
"26",부산광역시,"26470",부산광역시 연제구,"2113059 ",연산5동,"2017","2017",-33.03,0,3.6,1,61.73
"26",부산광역시,"26470",부산광역시 연제구,"2113063 ",연산9동,"2019","2019",-11.92,2,-0.47,1,84.62
"26",부산광역시,"26470",부산광역시 연제구,"2113056 ",연산2동,"2014","2014",-47.83,4,-5.8,2,85.76
"47",경상북도,"47280",경상북도 문경시,"3709035 ",동로면,"2018","2018",-63.55,3,-28.81,2,54.85
"47",경상북도,"47280",경상북도 문경시,"3709031 ",영순면,"2018","2018",-51.38,2,-3.49,1,61.45
"47",경상북도,"47280",경상북도 문경시,"3709012 ",가은읍,"2019","2019",-70.55,3,7.72,1,61.97
"47",경상북도,"47280",경상북도 문경시,"3709034 ",산북면,"2014","2014",-72.63,2,-14.63,2,60.12
"43",충청북도,"43800",충청북도 단양군,"3338036 ",적성면,"2013","2013",-76.59,1,,,53.9
"48",경상남도,"48720",경상남도 의령군,"3831035 ",용덕면,"2017","2017",-57.6,3,0,1,30.28
"48",경상남도,"48720",경상남도 의령군,"3831031 ",가례면,"2018","2018",-47.33,5,0,1,40.49
"48",경상남도,"48720",경상남도 의령군,"3831037 ",지정면,"2019","2019",-63.54,5,-2.9,1,38.1
"48",경상남도,"48720",경상남도 의령군,"3831035 ",용덕면,"2019","2019",-57.6,2,3.7,1,30.4
"48",경상남도,"48720",경상남도 의령군,"3831041 ",궁류면,"2014","2014",-72,2,-24.05,2,19.1
"48",경상남도,"48720",경상남도 의령군,"3831031 ",가례면,"2014","2014",-52.47,2,-9.59,1,19.66
"48",경상남도,"48720",경상남도 의령군,"3831011 ",의령읍,"2014","2014",-33.95,1,1.52,1,32.24
"48",경상남도,"48820",경상남도 고성군,"3834034 ",상리면,"2018","2018",-57.19,3,-15.38,2,65.1
"48",경상남도,"48820",경상남도 고성군,"3834033 ",하이면,"2017","2017",-42.87,5,-6.18,2,70.81
"48",경상남도,"48820",경상남도 고성군,"3834032 ",하일면,"2019","2019",-62.19,2,2.61,0,71.52
"48",경상남도,"48820",경상남도 고성군,"3834037 ",영오면,"2014","2014",-64.55,2,-4.31,3,67.21
"48",경상남도,"48820",경상남도 고성군,"3834040 ",회화면,"2013","2013",-43.09,3,-18.11,2,62.34
"48",경상남도,"48820",경상남도 고성군,"3834038 ",개천면,"2013","2013",-63.93,2,-39.74,1,60.9
"48",경상남도,"48820",경상남도 고성군,"3834037 ",영오면,"2013","2013",-64.55,1,-24.11,3,65.19
"48",경상남도,"48820",경상남도 고성군,"3834031 ",삼산면,"2013","2013",-72.88,3,,,58
"41",경기도,"41210",경기도 광명시,"3106060 ",철산3동,"2017","2017",-8.45,5,1.18,1,79.54
"41",경기도,"41210",경기도 광명시,"3106062 ",하안1동,"2019","2019",-10.49,5,-2.58,2,65.71
"41",경기도,"41110",경기도 수원시,"3101158 ",영화동,"2017","2017",-17.91,5,-0.19,1,73.3
"41",경기도,"41110",경기도 수원시,"3101266 ",호매실동,"2017","2017",,,17.54,1,32.84
"41",경기도,"41110",경기도 수원시,"3101157 ",정자2동,"2019","2019",-4.58,5,0.61,1,72.69
"41",경기도,"41110",경기도 수원시,"3101464 ",영통1동,"2019","2019",0,5,1.57,1,61.87
"41",경기도,"41110",경기도 수원시,"3101372 ",행궁동,"2019","2019",-10.95,4,-4.1,5,83.98
"41",경기도,"41110",경기도 수원시,"3101162 ",정자3동,"2013","2013",-2.15,5,4.87,0,0.72
"41",경기도,"41110",경기도 수원시,"3101367 ",매교동,"2016","2016",-37.73,5,-12.43,0,80.25
"41",경기도,"41110",경기도 수원시,"3101461 ",광교동,"2013","2013",,,44.84,0,1.68
"41",경기도,"41110",경기도 수원시,"3101457 ",영통1동,"2013","2013",-3.46,5,2.9,0,0.67
"41",경기도,"41110",경기도 수원시,"3101453 ",매탄3동,"2013","2013",1.72,2,2.43,0,41.83
"41",경기도,"41110",경기도 수원시,"3101353 ",지동,"2013","2013",-46.56,5,-30.56,1,75.02
"41",경기도,"41110",경기도 수원시,"3101370 ",화서1동,"2014","2014",-17.64,4,-7.13,1,71.37
"41",경기도,"41110",경기도 수원시,"3101356 ",인계동,"2014","2014",11.68,1,3.57,1,62.49
"41",경기도,"41110",경기도 수원시,"3101163 ",조원2동,"2014","2014",3,2,1.55,0,3.31
"41",경기도,"41110",경기도 수원시,"3101463 ",광교2동,"2019","2019",,,50.85,0,
"41",경기도,"41110",경기도 수원시,"3101257 ",구운동,"2018","2018",-58.54,,,,
"46",전라남도,"46840",전라남도 무안군,"3642033 ",청계면,"2017","2017",-23.03,4,-2.25,1,60.27
"46",전라남도,"46840",전라남도 무안군,"3642033 ",청계면,"2014","2014",-35.95,3,-0.37,1,51.78
"47",경상북도,"47110",경상북도 포항시,"3701157 ",제철동,"2019","2019",-63.01,2,4.12,2,47.51
"47",경상북도,"47110",경상북도 포항시,"3701155 ",송도동,"2019","2019",-49.95,5,-3.89,1,87.05
"47",경상북도,"47110",경상북도 포항시,"3701135 ",호미곶면,"2019","2019",-55.02,5,0.43,1,53.78
"47",경상북도,"47110",경상북도 포항시,"3701264 ",두호동,"2016","2016",-13.35,5,-0.91,1,53.99
"47",경상북도,"47110",경상북도 포항시,"3701234 ",기계면,"2014","2014",-64.17,5,-0.59,1,22.39
"47",경상북도,"47110",경상북도 포항시,"3701158 ",효곡동,"2014","2014",14.89,1,11.94,0,26.22
"47",경상북도,"47110",경상북도 포항시,"3701113 ",오천읍,"2014","2014",16.46,0,2.77,0,36.98
"47",경상북도,"47110",경상북도 포항시,"3701113 ",오천읍,"2013","2013",16.46,0,,,36.84
"47",경상북도,"47110",경상북도 포항시,"3701131 ",대송면,"2018","2018",-63.9,,,,
"47",경상북도,"47110",경상북도 포항시,"3701135 ",호미곶면,"2018","2018",-55.02,,,,
"47",경상북도,"47110",경상북도 포항시,"3701158 ",효곡동,"2018","2018",6.36,,,,
"47",경상북도,"47110",경상북도 포항시,"3701267 ",중앙동,"2018","2018",-11.41,,,,
"48",경상남도,"48850",경상남도 하동군,"3836036 ",금남면,"2016","2016",-71.16,3,0.27,2,56.71
"48",경상남도,"48850",경상남도 하동군,"3836041 ",청암면,"2018","2018",-66.19,2,-19.35,2,51.23
"48",경상남도,"48850",경상남도 하동군,"3836042 ",옥종면,"2019","2019",-46.9,3,3.59,1,61.56
"48",경상남도,"48850",경상남도 하동군,"3836036 ",금남면,"2019","2019",-71.16,4,-4.57,1,62.37
"48",경상남도,"48850",경상남도 하동군,"3836035 ",고전면,"2013","2013",-60.57,2,,,64.87
"48",경상남도,"48850",경상남도 하동군,"3836039 ",양보면,"2014","2014",-69.44,3,-21.05,2,65.52
"41",경기도,"41360",경기도 남양주시,"3113056 ",도농동,"2016","2016",2.07,1,-9.33,2,64.26
"41",경기도,"41360",경기도 남양주시,"3113052 ",평내동,"2016","2016",1.41,3,2.18,0,23.63
"41",경기도,"41360",경기도 남양주시,"3113034 ",수동면,"2013","2013",4.87,1,,,12.1
"41",경기도,"41360",경기도 남양주시,"3113054 ",양정동,"2014","2014",-35.77,5,12.41,0,24.45
"41",경기도,"41360",경기도 남양주시,"3113032 ",퇴계원면,"2014","2014",9.17,3,0,2,56.92
"26",부산광역시,"26470",부산광역시 연제구,"2113062 ",연산8동,"2013","2013",-74.21,5,-31.82,3,86.25
"26",부산광역시,"26470",부산광역시 연제구,"2113057 ",연산3동,"2013","2013",-42.64,5,-19.35,1,89.48
"26",부산광역시,"26470",부산광역시 연제구,"2113052 ",거제2동,"2017","2017",-26.27,5,-11.02,2,87.39
"26",부산광역시,"26470",부산광역시 연제구,"2113057 ",연산3동,"2019","2019",-49.05,5,-24.57,2,95.7
"26",부산광역시,"26470",부산광역시 연제구,"2113055 ",연산1동,"2016","2016",-33.93,3,-1.67,1,83.19
"47",경상북도,"47280",경상북도 문경시,"3709035 ",동로면,"2017","2017",-63.55,2,-29.66,2,56.9
"47",경상북도,"47280",경상북도 문경시,"3709011 ",문경읍,"2017","2017",-60.62,3,-0.17,1,60.73
"47",경상북도,"47280",경상북도 문경시,"3709060 ",점촌4동,"2018","2018",-38.06,5,2.16,1,59
"47",경상북도,"47280",경상북도 문경시,"3709058 ",점촌2동,"2018","2018",-18.29,5,-5.92,2,81.99
"47",경상북도,"47280",경상북도 문경시,"3709037 ",농암면,"2018","2018",-59.4,3,5.52,2,61.94
"47",경상북도,"47280",경상북도 문경시,"3709036 ",마성면,"2018","2018",-69.54,5,0.87,1,62.21
"47",경상북도,"47280",경상북도 문경시,"3709034 ",산북면,"2018","2018",-66.97,3,-11.01,2,62.95
"47",경상북도,"47280",경상북도 문경시,"3709037 ",농암면,"2019","2019",-59.4,3,1.16,2,61.92
"47",경상북도,"47280",경상북도 문경시,"3709032 ",산양면,"2019","2019",-61.64,5,9.14,2,73.75
"47",경상북도,"47280",경상북도 문경시,"3709011 ",문경읍,"2019","2019",-60.62,4,2.13,1,59.56
"47",경상북도,"47280",경상북도 문경시,"3709033 ",호계면,"2013","2013",-76.4,2,,,55.85
"48",경상남도,"48720",경상남도 의령군,"3831011 ",의령읍,"2017","2017",-25.88,3,1.79,0,46.49
"48",경상남도,"48720",경상남도 의령군,"3831042 ",유곡면,"2018","2018",-66.18,5,-14.52,2,31.67
"48",경상남도,"48720",경상남도 의령군,"3831035 ",용덕면,"2016","2016",-57.6,3,-3.7,1,25.6
"48",경상남도,"48720",경상남도 의령군,"3831034 ",화정면,"2013","2013",-68.92,1,,,30.83
"48",경상남도,"48720",경상남도 의령군,"3831033 ",대의면,"2013","2013",-66.84,2,,,23.85
"48",경상남도,"48720",경상남도 의령군,"3831038 ",낙서면,"2014","2014",-73.56,2,-36.67,3,20.42
"48",경상남도,"48820",경상남도 고성군,"3834035 ",대가면,"2016","2016",-59.65,3,16.39,1,67.58
"48",경상남도,"48820",경상남도 고성군,"3834011 ",고성읍,"2017","2017",-5.94,3,-3.04,1,75.1
"48",경상남도,"48820",경상남도 고성군,"3834034 ",상리면,"2019","2019",-57.19,4,-20,2,64.74
"41",경기도,"41210",경기도 광명시,"3106066 ",소하1동,"2017","2017",24.71,2,0.26,0,35.04
"41",경기도,"41210",경기도 광명시,"3106063 ",하안2동,"2017","2017",-71.37,5,-0.23,1,97.22
"41",경기도,"41210",경기도 광명시,"3106068 ",학온동,"2019","2019",-55.11,5,-0.14,1,32.31
"41",경기도,"41210",경기도 광명시,"3106068 ",학온동,"2016","2016",-55.11,5,16.58,1,32.51
"41",경기도,"41210",경기도 광명시,"3106060 ",철산3동,"2013","2013",-7.75,1,3.53,1,69.15
"41",경기도,"41210",경기도 광명시,"3106064 ",하안3동,"2014","2014",-21.07,5,-1.81,2,84.71
"47",경상북도,"47130",경상북도 경주시,"3702038 ",천북면,"2017","2017",-38.17,3,5.96,0,48.51
"47",경상북도,"47130",경상북도 경주시,"3702064 ",동천동,"2019","2019",-5.52,5,-1,1,60.43
"47",경상북도,"47130",경상북도 경주시,"3702034 ",산내면,"2019","2019",-51.18,3,2.73,0,51.78
"47",경상북도,"47130",경상북도 경주시,"3702055 ",성건동,"2018","2018",-28.99,5,-1.75,2,71.31
"47",경상북도,"47130",경상북도 경주시,"3702051 ",중부동,"2018","2018",-26.69,3,-16.06,4,81.52
"47",경상북도,"47130",경상북도 경주시,"3702037 ",강동면,"2018","2018",-21.06,5,-0.15,1,45.21
"47",경상북도,"47130",경상북도 경주시,"3702064 ",동천동,"2016","2016",-5.52,5,2.77,1,55.66
"47",경상북도,"47130",경상북도 경주시,"3702034 ",산내면,"2016","2016",-51.18,1,-12.64,1,51.46
"47",경상북도,"47130",경상북도 경주시,"3702011 ",감포읍,"2014","2014",-54.51,5,-9.4,1,67.77
"47",경상북도,"47130",경상북도 경주시,"3702037 ",강동면,"2013","2013",-34.12,5,,,41.61
"47",경상북도,"47130",경상북도 경주시,"3702032 ",양남면,"2013","2013",-43.87,2,,,43.12
"47",경상북도,"47170",경상북도 안동시,"3704011 ",풍산읍,"2019","2019",-58.1,5,-4.09,2,66.21
"47",경상북도,"47170",경상북도 안동시,"3704039 ",길안면,"2018","2018",-64.89,5,-5.41,2,68.11
"47",경상북도,"47170",경상북도 안동시,"3704011 ",풍산읍,"2018","2018",-58.1,4,-3.86,1,67.07
"47",경상북도,"47170",경상북도 안동시,"3704035 ",일직면,"2016","2016",-64.58,5,-6.99,2,69.06
"47",경상북도,"47170",경상북도 안동시,"3704032 ",북후면,"2016","2016",-57.96,5,-12.95,2,65.41
"47",경상북도,"47170",경상북도 안동시,"3704038 ",임하면,"2014","2014",-65.56,2,-23.93,1,63.9
"44",충청남도,"44230",충청남도 논산시,"3406034 ",상월면,"2018","2018",-45.06,5,2.23,1,66.57
"44",충청남도,"44230",충청남도 논산시,"3406031 ",성동면,"2018","2018",-59.61,5,-3.85,1,60.31
"44",충청남도,"44230",충청남도 논산시,"3406038 ",양촌면,"2019","2019",-53.54,2,1.81,3,59.61
"44",충청남도,"44230",충청남도 논산시,"3406034 ",상월면,"2016","2016",-45.06,5,5.56,1,64.67
"44",충청남도,"44230",충청남도 논산시,"3406031 ",성동면,"2016","2016",-59.61,5,13.66,1,56.2
"44",충청남도,"44230",충청남도 논산시,"3406052 ",부창동,"2013","2013",-8.18,1,,,70.96
"11",서울특별시,"11260",서울특별시 중랑구,"1107065 ",묵2동,"2017","2017",-25.3,2,-5.43,1,71.25
"11",서울특별시,"11260",서울특별시 중랑구,"1107071 ",면목본동,"2019","2019",-0.63,3,-0.46,1,78.05
"11",서울특별시,"11260",서울특별시 중랑구,"1107071 ",면목본동,"2016","2016",-0.63,2,1.96,1,79.6
"11",서울특별시,"11260",서울특별시 중랑구,"1107057 ",면목7동,"2016","2016",-23.95,5,-10.65,3,84.38
"11",서울특별시,"11260",서울특별시 중랑구,"1107072 ",면목3·8동,"2013","2013",,,-4.29,1,77.5
"47",경상북도,"47920",경상북도 봉화군,"3741038 ",명호면,"2018","2018",-71.57,2,-0.74,1,61.45
"47",경상북도,"47920",경상북도 봉화군,"3741036 ",석포면,"2018","2018",-68.1,2,-13.29,3,72.74
"47",경상북도,"47920",경상북도 봉화군,"3741031 ",물야면,"2016","2016",-61.87,2,-10.6,1,66.46
"47",경상북도,"47920",경상북도 봉화군,"3741035 ",소천면,"2013","2013",-87.2,3,,,64.75
"48",경상남도,"48220",경상남도 통영시,"3805032 ",도산면,"2016","2016",-58.22,4,16.46,1,62.77
"48",경상남도,"48220",경상남도 통영시,"3805064 ",봉평동,"2014","2014",-14.56,4,-5.95,2,64.68
"48",경상남도,"48220",경상남도 통영시,"3805062 ",도천동,"2014","2014",-22.3,4,-12.16,1,71.82
"47",경상북도,"47720",경상북도 군위군,"3731033 ",부계면,"2013","2013",-68.72,4,-38.86,4,46.22
"11",서울특별시,"11545",서울특별시 금천구,"1118052 ",독산1동,"2016","2016",-8.62,3,13.22,1,68.83
"26",부산광역시,"26500",부산광역시 수영구,"2114055 ",망미2동,"2018","2018",-26.77,5,2.05,1,84.79
"26",부산광역시,"26500",부산광역시 수영구,"2114057 ",광안2동,"2018","2018",-15.43,0,2.62,1,72.47
"26",부산광역시,"26500",부산광역시 수영구,"2114051 ",남천1동,"2016","2016",-19.32,1,-0.92,1,75.08
"11",서울특별시,"11440",서울특별시 마포구,"1114071 ",연남동,"2013","2013",-5.94,5,4.42,1,67.38
"11",서울특별시,"11440",서울특별시 마포구,"1114071 ",연남동,"2019","2019",-9.72,5,13.82,0,68.28
"11",서울특별시,"11440",서울특별시 마포구,"1114061 ",염리동,"2019","2019",-56.12,2,-6.4,3,87.45
"45",전라북도,"45770",전라북도 순창군,"3536040 ",구림면,"2017","2017",-63.88,3,-2.54,1,66.59
"45",전라북도,"45770",전라북도 순창군,"3536036 ",금과면,"2019","2019",-65.59,2,-8.51,1,63.82
"45",전라북도,"45770",전라북도 순창군,"3536011 ",순창읍,"2013","2013",-35.61,1,,,60.86
"46",전라남도,"46130",전라남도 여수시,"3602064 ",만덕동,"2017","2017",-13.42,1,5.92,0,72.08
"46",전라남도,"46130",전라남도 여수시,"3602058 ",국동,"2019","2019",-35.42,4,2.44,1,85.26
"46",전라남도,"46130",전라남도 여수시,"3602034 ",남면,"2019","2019",-75.92,5,5.26,1,80.92
"46",전라남도,"46130",전라남도 여수시,"3602062 ",미평동,"2016","2016",-19.65,5,-1.12,1,59.14
"46",전라남도,"46130",전라남도 여수시,"3602058 ",국동,"2016","2016",-35.42,2,8.08,1,83.56
"46",전라남도,"46130",전라남도 여수시,"3602064 ",만덕동,"2013","2013",-42.99,4,-33.12,2,79
"46",전라남도,"46130",전라남도 여수시,"3602062 ",미평동,"2013","2013",-7.55,3,0.73,1,50.19
"46",전라남도,"46130",전라남도 여수시,"3602059 ",월호동,"2013","2013",-2.04,5,,,65.83
"46",전라남도,"46130",전라남도 여수시,"3602033 ",화양면,"2013","2013",-66.15,5,,,66.29
"46",전라남도,"46130",전라남도 여수시,"3602034 ",남면,"2014","2014",-81.2,5,-12.95,3,80.98
"26",부산광역시,"26410",부산광역시 금정구,"2111069 ",구서1동,"2018","2018",-9.58,2,2.15,1,68.85
"26",부산광역시,"26410",부산광역시 금정구,"2111067 ",청룡노포동,"2018","2018",1.72,4,-3.54,3,61.48
"26",부산광역시,"26410",부산광역시 금정구,"2111067 ",청룡노포동,"2017","2017",1.72,3,-1.24,2,64.07
"26",부산광역시,"26410",부산광역시 금정구,"2111059 ",부곡3동,"2019","2019",-10.35,2,-0.09,2,72.95
"26",부산광역시,"26410",부산광역시 금정구,"2111062 ",장전2동,"2016","2016",2.47,2,2.73,1,57.92
"26",부산광역시,"26410",부산광역시 금정구,"2111052 ",서2동,"2014","2014",-48.04,5,-17.63,1,85.29
"45",전라북도,"45210",전라북도 김제시,"3506052 ",신풍동,"2019","2019",-15.12,2,-2.96,2,72.44
"45",전라북도,"45210",전라북도 김제시,"3506038 ",성덕면,"2019","2019",-65.61,5,3.8,1,69.71
"45",전라북도,"45210",전라북도 김제시,"3506037 ",청하면,"2018","2018",-65.03,5,-10.84,2,72.1
"45",전라북도,"45210",전라북도 김제시,"3506032 ",백산면,"2016","2016",-77.21,5,27.59,1,45.49
"46",전라남도,"46790",전라남도 화순군,"3637042 ",동면,"2017","2017",-68.27,2,2.05,0,66.06
"46",전라남도,"46790",전라남도 화순군,"3637040 ",동복면,"2018","2018",-67.86,5,-12.63,1,68.45
"46",전라남도,"46790",전라남도 화순군,"3637032 ",춘양면,"2018","2018",-69.07,5,7.06,1,66.54
"46",전라남도,"46790",전라남도 화순군,"3637011 ",화순읍,"2016","2016",-11.01,5,3.29,1,59.58
"26",부산광역시,"26710",부산광역시 기장군,"2131031 ",일광면,"2016","2016",-34.22,3,9.06,1,60.86
"28",인천광역시,"28710",인천광역시 강화군,"2331040 ",교동면,"2018","2018",-64.91,2,-19.39,4,48.37
"28",인천광역시,"28710",인천광역시 강화군,"2331036 ",내가면,"2017","2017",-46.7,3,-6.36,1,50.22
"28",인천광역시,"28710",인천광역시 강화군,"2331033 ",길상면,"2017","2017",-18.3,0,-0.29,1,40.23
"28",인천광역시,"28710",인천광역시 강화군,"2331039 ",송해면,"2014","2014",-49.11,5,-10.2,2,51.44
"28",인천광역시,"28710",인천광역시 강화군,"2331033 ",길상면,"2014","2014",-29.4,1,-1.52,1,33.02
"28",인천광역시,"28710",인천광역시 강화군,"2331032 ",불은면,"2013","2013",-31.46,1,5.59,1,37.91
"28",인천광역시,"28720",인천광역시 옹진군,"2332036 ",자월면,"2019","2019",-5.68,2,-12.26,2,41
"28",인천광역시,"28720",인천광역시 옹진군,"2332032 ",연평면,"2019","2019",4.32,2,-15.27,2,61.48
"28",인천광역시,"28720",인천광역시 옹진군,"2332033 ",백령면,"2016","2016",-30.5,1,12.5,0,57.84
"28",인천광역시,"28245",인천광역시 계양구,"2307062 ",계산4동,"2018","2018",-4.69,3,1.16,1,40.79
"28",인천광역시,"28245",인천광역시 계양구,"2307055 ",계산3동,"2019","2019",-56.07,5,-3.87,1,74.07
"28",인천광역시,"28245",인천광역시 계양구,"2307060 ",계양1동,"2014","2014",122.54,0,6.31,0,19.89
"30",대전광역시,"30140",대전광역시 중구,"2502067 ",문화1동,"2017","2017",0.28,4,0.34,0,65.92
"30",대전광역시,"30140",대전광역시 중구,"2502055 ",대흥동,"2017","2017",20.38,3,-1.39,1,80.89
"30",대전광역시,"30140",대전광역시 중구,"2502063 ",태평1동,"2018","2018",-17.97,5,-0.51,1,78.44
"30",대전광역시,"30140",대전광역시 중구,"2502069 ",산성동,"2016","2016",-3.82,4,5.88,0,61.83
"30",대전광역시,"30140",대전광역시 중구,"2502063 ",태평1동,"2013","2013",-11.55,3,-1.7,2,77.04
"30",대전광역시,"30140",대전광역시 중구,"2502055 ",대흥동,"2013","2013",-7.69,1,-23.72,1,80.2
