시군구코드,연도,시군구명,노령화지수(인구총조사),노령화지수(인구총조사)등급,인구순이동률,인구순이동률등급,인구변화율(인구총조사),인구변화율(인구총조사)등급,평균교육년수,평균교육년수등급,독거노인가구비율,독거노인가구비율등급,기초생활수급자(천인당),기초생활수급자(천인당)등급,소년소녀가장(천인당),소년소녀가장(천인당)등급,노령화지수(주민등록인구통계),노령화지수(주민등록인구통계)등급,인구변화율(주민등록인구통계),인구변화율(주민등록인구통계)등급,고령인구수(인구총조사),고령인구수(인구총조사)등급,고령인구수(주민등록인구통계),고령인구수(주민등록인구통계)등급,노년부양비(인구총조사),노년부양비(인구총조사)등급,노년부양비(주민등록인구통계),노년부양비(주민등록인구통계)등급,세입자가구비율,세입자가구비율등급,경제활동인구(인구총조사),경제활동인구(인구총조사)등급,경제활동인구(주민등록인구통계),경제활동인구(주민등록인구통계)등급,종사자수(천명당),종사자수(천명당)등급,사업체당종사자수,사업체당종사자수등급,제조업종사자비율,제조업종사자비율등급,고차산업종사자비율,고차산업종사자비율등급,재정자립도,재정자립도등급,지방세액(1인당),지방세액(1인당)등급,지가변동률(주거),지가변동률(주거)등급,지가변동률(상업),지가변동률(상업)등급,의료보험료,의료보험료등급,도소매업종사자수(천명당),도소매업종사자수(천명당)등급,총사업체수증감율,총사업체수증감율등급,총종사자수증감율,총종사자수증감율등급,도소매업체증감율,도소매업체증감율등급,제조업체증감율,제조업체증감율등급,주요산업별종사자수,주요산업별종사자수등급,총사업체수,총사업체수등급,노후주택비율,노후주택비율등급,신규주택비율,신규주택비율등급,공가율,공가율등급,부동산공시지가,부동산공시지가등급,노후건축물비율,노후건축물비율등급,소형주택비율,소형주택비율등급,주거면적(1인당),주거면적(1인당)등급,주택보급율,주택보급율등급,접도율,접도율등급
44130,2012,충청남도 천안시,,,1.03,8,,,,,,,16.23,3,,,46.09,1,1.86,7,,,48155,6,,,11.22,3,,,,,429352,7,385.37,6,6.09,6,34,6,4.75,5,46.6,6,1068.69,6,0.05,3,-0.03,1,77169856.71,7,47.07,5,5.55,6,2.24,4,5.07,6,7.97,6,76247,7,36798,7,,,,,,,,,43.02,5,,,,,,,48.41,5
44150,2012,충청남도 공주시,,,-1.18,10,,,,,,,33.85,5,,,147.84,6,-5.97,10,,,21894,5,,,27.17,6,,,,,80595,3,322.09,5,4.89,5,20.05,6,5.47,6,16.2,4,866.48,5,0.1,6,0.03,4,15002965.6,3,44.76,5,3.66,6,7.15,7,5.3,6,5.29,6,7574,2,7729,4,,,,,,,,,47.01,5,,,,,,,49.18,5
44180,2012,충청남도 보령시,,,-0.68,10,,,,,,,46.78,6,,,146.71,6,-0.81,10,,,20453,5,,,28.74,6,,,,,71165,3,292.18,5,4.02,5,14.12,5,5.11,6,20.6,5,666.32,5,0.03,1,0.04,5,13370963.22,3,47.26,5,3.92,6,3.83,6,5.9,6,1.63,1,5277,1,7668,4,,,,,,,,,31.88,4,,,,,,,57.47,6
44200,2012,충청남도 아산시,,,1.17,8,,,,,,,21.64,4,,,56.46,3,2.17,7,,,30079,6,,,15.26,4,,,,,197138,6,413.28,6,7.62,6,55.2,7,2.87,4,46.5,6,1475.98,6,0.14,6,-0.19,10,32235456.69,6,33.28,4,6.81,6,-3.55,1,5.73,6,8.21,6,63993,7,15222,6,,,,,,,,,40.08,5,,,,,,,46.28,5
44210,2012,충청남도 서산시,,,0.64,8,,,,,,,22.75,4,,,87.83,4,1.13,7,,,24195,5,,,21.69,5,,,,,111574,5,331.01,5,5.24,6,28.51,6,4.42,5,29.1,6,1183.58,6,0.45,7,-0.1,10,20117564.04,4,44.64,5,6.21,6,5.06,6,6.65,6,11.27,7,15411,5,10320,5,,,,,,,,,47.8,5,,,,,,,61.7,6
44230,2012,충청남도 논산시,,,-0.5,10,,,,,,,50.16,6,,,158.41,6,-0.69,10,,,25728,5,,,30.38,6,,,,,84684,4,297.96,5,4.25,5,24.23,6,4.49,5,16.5,4,629.43,5,0.05,4,0.03,4,14444884.95,3,50.15,5,2.57,5,1.04,1,2.36,4,2.76,4,9144,3,8873,4,,,,,,,,,56.99,6,,,,,,,59.61,6
44250,2012,충청남도 계룡시,,,-3.91,10,,,,,,,9.22,1,,,37.5,1,-3.24,10,,,3203,1,,,10.75,3,,,,,29805,1,179.16,4,3.84,5,6.96,2,7.2,6,22.7,5,613,4,-0.02,1,0,1,9365336.12,1,29.7,4,4.76,6,1.57,3,7.24,6,-9.8,10,1234,1,1937,1,,,,,,,,,38.36,5,,,,,,,35.28,5
44710,2012,충청남도 금산군,,,-0.19,10,,,,,,,41.35,6,,,201.98,6,-0.56,10,,,13357,4,,,37.37,6,,,,,35745,1,396.61,6,4.59,5,40.79,7,2.31,3,18.9,5,839.16,5,0.02,1,0,1,6393265.96,1,54.72,6,-0.31,1,6.85,6,-6.26,10,-0.37,1,9014,3,4818,2,,,,,,,,,65.17,6,,,,,,,41.46,5
44730,2012,충청남도 연기군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.85,5,,,,,,,50.99,6
44760,2012,충청남도 부여군,,,-0.35,10,,,,,,,44.29,6,,,246.11,6,-1.01,10,,,19214,5,,,41.55,6,,,,,46238,1,233.57,4,3.91,5,18.52,5,4.17,5,14.5,4,595.27,4,0.13,6,-0.33,10,7299227.85,1,34.84,4,0.9,1,1.51,3,-1.61,1,9.96,6,3169,1,4381,1,,,,,,,,,62.68,6,,,,,,,54.78,6
44770,2012,충청남도 서천군,,,-0.44,10,,,,,,,46.88,6,,,274.07,6,-1.04,10,,,16491,4,,,45.29,6,,,,,36412,1,318.09,5,4.37,5,21.33,6,3.44,5,12.8,3,585.42,4,0.08,5,0,1,5768587.96,1,43.96,5,3.65,6,2.39,5,2.66,5,12.6,7,3997,1,4287,1,,,,,,,,,47.38,5,,,,,,,55.09,6
44790,2012,충청남도 청양군,,,0.14,8,,,,,,,29.51,5,,,301.46,7,-0.63,10,,,9481,2,,,48.72,6,,,,,19461,1,281.17,5,4.15,5,28.59,6,3.08,4,12.4,3,705.07,5,0.05,4,0.08,6,3192523.19,1,31.29,4,6.26,6,3.92,6,8.35,7,4.08,5,2579,1,2174,1,,,,,,,,,61.53,6,,,,,,,59.3,6
44800,2012,충청남도 홍성군,,,0.68,8,,,,,,,27.82,5,,,161.58,6,0.35,7,,,18735,5,,,32.25,6,,,,,58085,2,337.71,5,4.55,5,14.74,5,5.7,6,15.8,4,716.68,5,0.06,4,0.05,6,10868453.9,2,55.6,6,3.05,5,12.99,7,2.15,4,3.54,5,4916,1,6561,3,,,,,,,,,28.42,4,,,,,,,66.42,6
44810,2012,충청남도 예산군,,,-0.21,10,,,,,,,32.45,5,,,206.05,6,-0.63,10,,,19970,5,,,35.52,6,,,,,56214,2,284.81,5,4.17,5,25.12,6,4.91,5,15.8,4,693.6,5,0.04,2,0.02,1,10252636.09,1,39.8,5,4.92,6,5.56,6,5.06,6,10.03,6,6144,1,5868,3,,,,,,,,,52.14,5,,,,,,,66.45,6
44825,2012,충청남도 태안군,,,-0.05,10,,,,,,,28.03,5,,,209.15,6,-0.32,10,,,14557,4,,,35.48,6,,,,,41031,1,278.75,5,3.39,5,3.84,1,4.54,5,18.4,5,868.62,5,0.1,6,0,1,9171583.33,1,47,5,5.87,6,2.08,4,9.06,7,4.35,5,4653,1,5138,2,,,,,,,,,38.72,5,,,,,,,54.07,6
44830,2012,충청남도 당진시,,,2.62,8,,,,,,,15.86,3,,,97.71,5,3.25,7,,,24328,5,,,22.98,5,,,,,105879,4,389.07,6,6.43,6,35.48,6,3.48,5,29.8,6,1516.22,6,0.17,6,0,1,21883540.85,5,37.12,5,7.81,7,18.84,7,5.57,6,18.91,7,21409,6,9392,4,,,,,,,,,25.37,3,,,,,,,72.16,6
45110,2012,전라북도 전주시,,,0.02,8,,,,,,,35.73,6,,,62.78,3,0.46,7,,,68434,7,,,14.52,4,,,,,471430,7,304.49,5,4.57,5,6.5,1,8.31,6,32.4,6,694.32,5,0.12,6,-0.08,10,76883938.05,7,57.7,6,5.51,6,4.73,6,5.66,6,6.83,6,37438,6,43190,7,,,,,,,,,57.07,6,,,,,,,53.42,6
45130,2012,전라북도 군산시,,,0.62,8,,,,,,,44.13,6,,,82.65,4,0.97,7,,,36763,6,,,18.65,5,,,,,197097,6,343.59,5,4.88,5,30.08,6,4.76,5,26.3,5,915.04,5,0.12,6,-0.1,10,33055492.16,6,45.49,5,3.75,6,1.13,1,2.75,5,5.64,6,28770,6,19586,6,,,,,,,,,53.09,6,,,,,,,51.54,6
45140,2012,전라북도 익산시,,,-1.31,10,,,,,,,47.31,6,,,90.7,4,-1.08,10,,,42234,6,,,19.4,5,,,,,217671,6,312.54,5,5.01,6,24.55,6,5.76,6,22.9,5,654.23,5,0.32,7,0.12,7,34130853.33,6,45.46,5,4.72,6,2.73,5,3.33,5,7.29,6,23513,6,19121,6,,,,,,,,,60.5,6,,,,,,,57.25,6
45180,2012,전라북도 정읍시,,,-0.67,10,,,,,,,69.82,7,,,162.71,6,-0.89,10,,,26141,6,,,33.87,6,,,,,77185,3,264.21,5,4.14,5,21.4,6,5.4,6,12.2,3,534.01,4,0.37,7,0.73,7,13228084.1,3,42.09,5,2.71,5,2.53,5,2.46,4,1.37,1,6749,1,7627,4,,,,,,,,,46.94,5,,,,,,,57.86,6
45190,2012,전라북도 남원시,,,-0.33,10,,,,,,,68.84,7,,,158.1,6,-0.52,10,,,19121,5,,,34.28,6,,,,,55785,2,265.92,5,3.71,5,13.51,5,5.3,6,8.3,1,515.2,4,0.03,1,0.02,3,9381132.66,1,48.16,5,2.11,4,-1.9,1,4.26,6,3.35,4,4190,1,6239,3,,,,,,,,,56.99,6,,,,,,,55.49,6
45210,2012,전라북도 김제시,,,-0.46,10,,,,,,,90.84,7,,,223.13,6,-0.85,10,,,23295,5,,,39.76,6,,,,,58582,2,296.6,5,4.69,5,28.21,6,3.63,5,11,3,628.59,5,0.06,4,-0.04,1,9214967.06,1,44.41,5,2.31,4,3.77,6,2.11,4,4.07,5,7724,2,5837,3,,,,,,,,,52.6,6,,,,,,,66.44,6
45710,2012,전라북도 완주군,,,1.54,8,,,,,,,46.85,6,,,121.59,5,1.78,7,,,16294,4,,,28.85,6,,,,,56469,2,417.45,6,7.67,6,45.31,7,1.81,2,25.7,5,1119.3,6,0.06,4,-0.14,10,8133420.24,1,29.49,4,9.48,7,13.22,7,5.66,6,19.9,7,16298,5,4688,1,,,,,,,,,42.8,5,,,,,,,49.15,5
45720,2012,전라북도 진안군,,,-5.41,10,,,,,,,51.52,6,,,254.47,6,-5.3,10,,,7736,1,,,47.79,6,,,,,16187,1,230.28,4,4.42,5,13.82,5,5.15,6,13.6,3,422.59,3,0.28,7,0.12,7,2268734.36,1,25.66,3,-0.35,1,-0.4,1,-2.64,1,-8.33,10,1058,1,1404,1,,,,,,,,,51.1,5,,,,,,,40.53,5
45730,2012,전라북도 무주군,,,-1.77,10,,,,,,,48.85,6,,,241.82,6,-2.1,10,,,7049,1,,,45.9,6,,,,,15357,1,300.3,5,3.78,5,6.29,1,6.35,6,12.6,3,666.6,5,0.05,4,0,1,2399628.41,1,51.66,5,2.81,5,-0.18,1,2.99,5,0,1,1824,1,2010,1,,,,,,,,,51.34,5,,,,,,,35.03,5
45740,2012,전라북도 장수군,,,0.35,8,,,,,,,56.79,6,,,247.16,6,-0.1,10,,,6493,1,,,46.14,6,,,,,14071,1,241.08,5,4.21,5,14.24,5,4.06,5,10.4,2,448.12,3,-0.15,10,0,1,1890170.29,1,28.72,4,2.39,4,1.51,3,4.67,6,-10,10,796,1,1328,1,,,,,,,,,56.07,6,,,,,,,48.6,5
45750,2012,전라북도 임실군,,,-2.27,10,,,,,,,60.96,6,,,309.03,7,-2.71,10,,,9104,2,,,50.84,7,,,,,17906,1,268.59,5,4.22,5,17.71,5,4.93,5,11.3,3,583.79,4,0.07,5,0,1,2450882.48,1,32.51,4,4.21,6,10.36,7,1.54,3,4.11,5,1425,1,1908,1,,,,,,,,,43.37,5,,,,,,,47.02,5
45770,2012,전라북도 순창군,,,2.44,8,,,,,,,47.18,6,,,255.33,6,1.89,7,,,8832,2,,,49.72,6,,,,,17764,1,248.21,5,3.83,5,16.88,5,3.9,5,9.4,2,404.6,3,0.02,1,0,1,2362802.46,1,28.18,4,0.41,1,-1.3,1,-2.34,1,-10.23,10,1259,1,1949,1,,,,,,,,,58.21,6,,,,,,,55.63,6
45790,2012,전라북도 고창군,,,1.27,8,,,,,,,46.53,6,,,253.99,6,0.62,7,,,16659,4,,,44.76,6,,,,,37222,1,244.23,5,3.51,5,11.9,4,4.27,5,7.8,1,490.31,4,0.44,7,0,1,5571405.36,1,39.33,5,5.21,6,2.22,4,4.81,6,0.7,1,2377,1,4204,1,,,,,,,,,17.06,1,,,,,,,58.97,6
45800,2012,전라북도 부안군,,,0.14,8,,,,,,,54.17,6,,,240.92,6,-0.36,10,,,15431,4,,,41.67,6,,,,,37033,1,292.97,5,3.99,5,11.63,4,5.85,6,12.5,3,587.25,4,0.58,7,0.18,7,6273709.8,1,48.26,5,0.89,1,8.27,7,0.4,1,-6.7,10,2965,1,4324,1,,,,,,,,,58.18,6,,,,,,,59.75,6
46110,2012,전라남도 목포시,,,-0.41,10,,,,,,,41.54,6,,,64.46,3,0.08,7,,,27753,6,,,15.93,4,,,,,174264,6,290.62,5,3.87,5,4.12,1,7.9,6,26.6,5,628.1,5,0.05,4,0.03,5,31241028.23,5,58.53,6,2.24,4,1.77,3,4.2,6,-0.76,1,14345,5,18421,6,,,,,,,,,69.89,6,,,,,,,43.88,5
46130,2012,전라남도 여수시,,,-0.38,10,,,,,,,36.26,6,,,89.35,4,-0.18,10,,,39671,6,,,19.06,5,,,,,208148,6,340.98,5,5.04,6,20.04,6,4.76,5,30.2,6,1035.84,6,-0.29,10,-0.05,1,33918439.43,6,47.4,5,2.67,5,3.61,6,3.77,6,-0.73,1,19967,5,19775,6,,,,,,,,,63.11,6,,,,,,,39.55,5
46150,2012,전라남도 순천시,,,0.34,8,,,,,,,28.19,5,,,73.13,4,0.59,7,,,33101,6,,,16.94,5,,,,,195432,6,297.93,5,4.58,5,10.2,4,7.94,6,20.7,5,718.77,5,0.07,5,-0.03,1,32687302.59,6,52.84,5,4.82,6,8.69,7,4.3,6,4.25,5,14467,5,17823,6,,,,,,,,,54.51,6,,,,,,,44.11,5
46170,2012,전라남도 나주시,,,0.2,8,,,,,,,59.28,6,,,218.27,6,-0.2,10,,,21535,5,,,38,6,,,,,56666,2,311.83,5,4.97,6,20.98,6,3.57,5,17.9,4,848.13,5,0.1,6,0,1,9480901.24,1,46.76,5,4.84,6,2.64,5,7.02,6,3.75,5,5762,1,5528,2,,,,,,,,,61.01,6,,,,,,,65.22,6
46230,2012,전라남도 광양시,,,-0.71,10,,,,,,,20.45,4,,,53.77,2,0.07,6,,,14549,4,,,13.32,4,,,,,109230,5,414.85,6,6.31,6,24.45,6,3.37,5,39.5,6,1171.34,6,0.09,5,0.17,7,15020746.78,3,42.75,5,3.57,5,-1.71,1,3.99,6,6.82,6,15301,5,9920,5,,,,,,,,,49.41,5,,,,,,,41.37,5
46710,2012,전라남도 담양군,,,-0.24,10,,,,,,,44.97,6,,,262.92,6,-0.43,10,,,12402,3,,,40.67,6,,,,,30493,1,300.7,5,5.03,6,24.55,6,2.07,3,16.3,4,728.47,5,0.06,4,-0.02,1,4514304.62,1,32.62,4,4.79,6,4.58,6,0.16,1,8.65,6,3515,1,2846,1,,,,,,,,,44.25,5,,,,,,,57.32,6
46720,2012,전라남도 곡성군,,,-0.73,10,,,,,,,55.61,6,,,303.36,7,-1.45,10,,,9562,2,,,52.64,7,,,,,18164,1,304.91,5,5.48,6,29.27,6,2.49,3,9.7,2,576.66,4,0.07,4,0.05,5,2332919.44,1,30.38,4,5.4,6,1,1,1.69,3,-1.16,1,2756,1,1718,1,,,,,,,,,55.79,6,,,,,,,56.64,6
46730,2012,전라남도 구례군,,,-0.63,10,,,,,,,58.06,6,,,261.91,6,-1.26,10,,,7784,1,,,47.69,6,,,,,16321,1,244.71,5,3.35,5,6.78,2,3.09,4,10.2,2,507.31,4,0.07,4,0.03,4,2495631.57,1,38.19,5,-0.35,1,-0.88,1,-1.61,1,-7.78,10,1368,1,1976,1,,,,,,,,,59.29,6,,,,,,,51.45,6
46770,2012,전라남도 고흥군,,,-0.4,10,,,,,,,54.95,6,,,368.76,7,-1.44,10,,,24183,5,,,59.24,7,,,,,40819,1,224.96,4,3.59,5,19.02,5,5,6,8.1,1,393.66,3,0.05,4,0.06,6,6335481.14,1,39.46,5,1.68,3,3.69,6,2.09,4,-3.52,1,3062,1,4490,1,,,,,,,,,61.23,6,,,,,,,57.42,6
46780,2012,전라남도 보성군,,,-1.32,10,,,,,,,55.3,6,,,290.08,7,-1.76,10,,,14675,4,,,53.72,7,,,,,27316,1,247.59,5,3.63,5,9.67,3,3.25,4,10.8,2,458.55,3,0.1,5,0.13,7,4307457.69,1,44.19,5,3.79,6,5.16,6,4.93,6,0,1,2079,1,3205,1,,,,,,,,,65.45,6,,,,,,,63.36,6
46790,2012,전라남도 화순군,,,-0.78,10,,,,,,,49.94,6,,,148.54,6,-0.88,10,,,14662,4,,,33.44,6,,,,,43845,1,298.96,5,5.28,6,15.22,5,3.05,4,23.6,5,1011.07,6,0.08,5,-0.08,10,5844867.43,1,31.02,4,1.39,2,2.44,5,0,1,-2.36,1,3781,1,3873,1,,,,,,,,,57.23,6,,,,,,,45.45,5
46800,2012,전라남도 장흥군,,,0.97,8,,,,,,,60.48,6,,,255.35,6,0.28,7,,,12211,3,,,47.55,6,,,,,25679,1,252.51,5,3.55,5,11.3,4,4.76,5,9.6,2,514.6,4,0.07,4,0,1,3682263.99,1,43.03,5,4.37,6,5.86,6,6.58,6,-1.03,1,1836,1,3033,1,,,,,,,,,61.46,6,,,,,,,56.65,6
46810,2012,전라남도 강진군,,,-3.17,10,,,,,,,55.52,6,,,232.85,6,-3.26,10,,,11335,3,,,47.15,6,,,,,24038,1,229.19,4,3.51,5,12.17,4,4.98,5,10,2,548.18,4,0.08,5,0.08,6,3670801.82,1,38.82,5,2.38,4,2.3,4,1.27,2,3.77,5,1562,1,2626,1,,,,,,,,,64.09,6,,,,,,,60.2,6
46820,2012,전라남도 해남군,,,-0.13,10,,,,,,,46.99,6,,,215.84,6,-0.25,10,,,20593,5,,,42.89,6,,,,,48016,1,244.57,5,3.74,5,16.65,5,4.66,5,9,1,498.96,4,0.38,7,0.3,7,7889511.91,1,45.22,5,3.02,5,0.78,1,2.36,4,0.55,1,3534,1,5117,2,,,,,,,,,63.94,6,,,,,,,61.18,6
46830,2012,전라남도 영암군,,,-0.49,10,,,,,,,36.15,6,,,147.27,6,-0.24,10,,,12994,3,,,34.03,6,,,,,38180,1,508.59,6,8.68,6,57.51,7,1.54,1,22.8,5,1362.19,6,0,1,0,1,5384630.57,1,34.42,4,7.76,7,-0.3,1,5.7,6,10.97,7,17549,5,3514,1,,,,,,,,,52.14,5,,,,,,,60.38,6
46840,2012,전라남도 무안군,,,0.08,8,,,,,,,36.85,6,,,129.38,5,0.03,5,,,14839,4,,,30.02,6,,,,,49433,1,247.87,5,4.8,5,12.18,4,5.79,6,10.2,2,787.22,5,0.1,6,-0.19,10,7333869.61,1,28.1,4,5.47,6,1.18,1,4.72,6,-1.83,1,3660,1,3912,1,,,,,,,,,56.62,6,,,,,,,65.73,6
46860,2012,전라남도 함평군,,,-0.33,10,,,,,,,59.89,6,,,309.85,7,-0.98,10,,,11077,3,,,52.43,7,,,,,21128,1,226.36,4,3.79,5,17.3,5,3.15,4,8,1,467.64,4,0.05,4,0.04,5,3227111.14,1,34.77,4,4.5,6,-0.22,1,3.3,5,15.57,7,1401,1,2136,1,,,,,,,,,36.02,5,,,,,,,59.23,6
46870,2012,전라남도 영광군,,,0.83,8,,,,,,,62.6,6,,,196.75,6,0.63,7,,,13965,4,,,38.62,6,,,,,36161,1,289.18,5,4.06,5,15.17,5,4.23,5,11.3,3,1007.11,6,0.23,7,-0.21,10,5404788.57,1,35.06,4,4.19,6,4.31,6,0.79,1,4.85,5,2511,1,4077,1,,,,,,,,,43.64,5,,,,,,,59.05,6
46880,2012,전라남도 장성군,,,0.25,8,,,,,,,56.58,6,,,212.58,6,0.1,7,,,11798,3,,,40.77,6,,,,,28941,1,308.54,5,5.49,6,33.29,6,2.28,3,15.3,4,657.81,5,0.04,2,-0.1,10,3816829.51,1,33.44,4,1.84,4,6.01,6,3.32,5,2.66,4,4754,1,2601,1,,,,,,,,,57.54,6,,,,,,,52.21,6
46890,2012,전라남도 완도군,,,0.05,8,,,,,,,52.37,6,,,232.04,6,-0.31,10,,,14751,4,,,45.02,6,,,,,32763,1,234.06,4,3.3,4,13.64,5,4.2,5,9.9,2,412.66,3,-0.03,1,0.14,7,5062164.86,1,41.73,5,5.9,6,-0.51,1,7.33,6,4.4,5,2248,1,3826,1,,,,,,,,,64.38,6,,,,,,,43.37,5
46900,2012,전라남도 진도군,,,-0.44,10,,,,,,,71.43,7,,,252.8,6,-0.88,10,,,9796,2,,,50.14,7,,,,,19537,1,207.66,4,3.1,4,6.71,2,4.64,5,11.4,3,419.55,3,0,1,-0.23,10,2952278.41,1,32.19,4,1.69,3,-9.69,10,-0.19,1,-1.22,1,1069,1,2223,1,,,,,,,,,74.47,6,,,,,,,51.84,6
46910,2012,전라남도 신안군,,,-0.46,10,,,,,,,47.52,6,,,373.68,7,-1.03,10,,,13288,4,,,49.12,6,,,,,27054,1,202.26,4,3.09,4,8.22,3,2.58,4,9.3,2,401.25,3,0,1,0,1,4128499.37,1,17.81,2,1.66,3,3.15,5,4.69,6,-32.93,10,2159,1,2876,1,,,,,,,,,76.54,6,,,,,,,51.95,6
47110,2012,경상북도 포항시,,,-0.01,10,,,,,,,32.08,5,,,72.92,4,0.35,7,,,55602,7,,,14.37,4,,,,,387056,7,350.72,5,5.05,6,21.42,6,4.67,5,42.6,6,942.65,6,0.15,6,0.12,7,63052104.32,7,50.43,5,3.95,6,1.41,2,5.62,6,12.37,7,38991,6,36020,7,,,,,,,,,45.82,5,,,,,,,45.07,5
47130,2012,경상북도 경주시,,,-0.52,10,,,,,,,32.49,5,,,122.43,5,-0.53,10,,,42997,6,,,23.12,5,,,,,185974,6,388.52,6,5.19,6,35.74,6,3.12,4,24.9,5,1088.7,6,0.1,5,0.13,7,32396045.99,6,41.06,5,3.21,5,1.93,4,1.95,4,8.06,6,36667,6,19755,6,,,,,,,,,52.4,6,,,,,,,53.48,6
47150,2012,경상북도 김천시,,,-0.48,10,,,,,,,39.78,6,,,148.11,6,-0.5,10,,,25603,5,,,27.64,6,,,,,92615,4,289.39,5,4.68,5,28.71,6,4.27,5,19.8,5,676.85,5,0.08,5,0.05,6,15245740.01,3,35.49,5,2.42,5,4.65,6,0.61,1,4.64,5,11257,4,8376,4,,,,,,,,,52.17,6,,,,,,,54.98,6
47170,2012,경상북도 안동시,,,-0.02,10,,,,,,,42.03,6,,,136.82,5,0.09,7,,,31527,6,,,27.72,6,,,,,113733,5,283.4,5,4.03,5,7.55,2,6.13,6,16.7,4,624.59,5,0.14,6,0.13,7,18403249.72,4,49.09,5,1.38,2,-3.35,1,1.57,3,3.37,4,8262,2,11832,5,,,,,,,,,64.87,6,,,,,,,54.5,6
47190,2012,경상북도 구미시,,,-0.1,10,,,,,,,18.03,4,,,34.72,1,0.85,7,,,26773,6,,,8.55,2,,,,,313068,6,445.76,6,6.95,6,51.15,7,3.66,5,44.7,6,1019.05,6,0.13,6,0.12,7,47857580.61,6,38.46,5,5.65,6,0.16,1,4.22,6,13.11,7,95065,7,26736,6,,,,,,,,,40.25,5,,,,,,,56.83,6
47210,2012,경상북도 영주시,,,-0.38,10,,,,,,,49.52,6,,,151.7,6,-0.53,10,,,22065,5,,,28.68,6,,,,,76937,3,278.66,5,3.7,5,14.13,5,5.84,6,18.6,5,623.22,5,0.21,7,0.15,7,12937566.74,3,54.12,6,3.62,6,5.58,6,3.68,5,-1.66,1,6145,1,8552,4,,,,,,,,,63.64,6,,,,,,,56.29,6
47230,2012,경상북도 영천시,,,-2.13,10,,,,,,,55.04,6,,,204.68,6,-2.29,10,,,22447,5,,,32.82,6,,,,,68384,3,356.38,5,5.03,6,39.52,7,3.79,5,17.4,4,1117.49,6,0.18,6,0.06,6,11455568.6,2,43.81,5,3.6,6,5.83,6,4.52,6,6.84,6,14337,5,7214,4,,,,,,,,,54.84,6,,,,,,,52.82,6
47250,2012,경상북도 상주시,,,-0.07,10,,,,,,,36.09,6,,,225.26,6,-0.48,10,,,25903,5,,,38.79,6,,,,,66780,3,247.58,5,3.83,5,16.63,5,5.24,6,12.7,3,548.79,4,0.06,4,0.02,3,11862067.92,2,38.5,5,1.51,3,-1.11,1,1.71,3,4.76,5,4289,1,6742,3,,,,,,,,,58.29,6,,,,,,,61.14,6
47280,2012,경상북도 문경시,,,-0.8,10,,,,,,,46.67,6,,,198.3,6,-1.08,10,,,17591,5,,,35.58,6,,,,,49437,1,266.47,5,3.79,5,15.65,5,4.62,5,20.1,5,525.13,4,0.14,6,0.02,3,8266988.98,1,40.66,5,2.01,4,6.46,6,-0.59,1,6.6,6,3166,1,5340,2,,,,,,,,,60.46,6,,,,,,,54.84,6
47290,2012,경상북도 경산시,,,0.6,8,,,,,,,31.58,5,,,80.93,4,1.1,7,,,30060,6,,,16.78,5,,,,,179154,6,352.8,5,5.73,6,36.14,6,3.06,4,27.5,6,802.23,5,0.21,7,0.08,6,29365501.54,5,38.95,5,3.76,6,6.79,6,1.07,1,7.42,6,31410,6,15178,6,,,,,,,,,44.07,5,,,,,,,58.21,6
47720,2012,경상북도 군위군,,,0.32,8,,,,,,,46.19,6,,,508.7,7,-0.61,10,,,8012,1,,,55.13,7,,,,,14532,1,304.24,5,4.43,5,25.42,6,3.52,5,10.1,2,667.43,5,0,1,0,1,2276661.37,1,33.5,4,9.01,7,10.36,7,5.96,6,18.3,7,1865,1,1657,1,,,,,,,,,58.23,6,,,,,,,59.49,6
47730,2012,경상북도 의성군,,,-0.31,10,,,,,,,50.01,6,,,469.55,7,-1.21,10,,,18965,5,,,55.72,7,,,,,34039,1,207.26,4,3.38,5,15.83,5,4.83,5,10.5,2,505.09,4,0.05,3,-0.04,1,4910751.31,1,33.38,4,1.62,3,-2.39,1,-0.56,1,13.02,7,1904,1,3503,1,,,,,,,,,66.03,6,,,,,,,54.92,6
47750,2012,경상북도 청송군,,,0.34,8,,,,,,,58.76,6,,,370.16,7,-0.33,10,,,7977,1,,,48.79,6,,,,,16349,1,327.86,5,4.26,5,4.24,1,3.23,4,11.9,3,468.31,4,0.04,3,0,1,2374057.68,1,43.88,5,3.72,6,6.05,6,5.62,6,3.45,4,2128,1,2036,1,,,,,,,,,52.34,6,,,,,,,47.06,5
47760,2012,경상북도 영양군,,,0.6,8,,,,,,,71.84,7,,,348.98,7,-0.18,10,,,5629,1,,,51.33,7,,,,,10966,1,204.47,4,3.33,5,6.12,1,3.25,4,9,1,364.03,2,0.04,2,0.02,3,1384107.25,1,27.02,4,1.91,4,1.36,2,2.34,4,-2.78,1,937,1,1118,1,,,,,,,,,57.78,6,,,,,,,49.22,5
47770,2012,경상북도 영덕군,,,-0.51,10,,,,,,,63.29,6,,,336.72,7,-1.32,10,,,12186,3,,,49.84,7,,,,,24452,1,253.4,5,3.03,4,11.69,4,3.96,5,10.2,2,569.26,4,0.14,6,0.09,6,4516989.8,1,41.24,5,2.06,4,-2.03,1,4.44,6,2.98,4,2297,1,3366,1,,,,,,,,,55.29,6,,,,,,,49.2,5
