cell_id,ix,iy,cell_area_m2,impervious_area,impervious_ratio,veg_area,veg_ratio,elev_mean,elev_min,slope_mean,slope_max,flood_area,flood_ratio,flood_label,flood_proba
54_55,54,55,9976.832600124051,8651.48029054621,0.8671570063667938,442.32453390113216,0.0443351664430685,35.60601978302002,29.184885025024418,6.085931553817016,12.163415271714353,0.0,0.0,0,0.4152456445416543
54_56,54,56,9976.714472234544,9085.056973965266,0.9106261384195384,46.95108864636715,0.0047060671904596,36.883925437927246,30.962976455688477,9.536902091141169,15.57303179244058,0.0,0.0,0,0.08347725737863555
54_57,54,57,9976.59634150103,9182.178321872056,0.9203718390084278,166.56466481004438,0.0166955401530241,36.902862548828125,29.285640716552734,10.282510691819862,17.124113239736644,0.0,0.0,0,0.03696128062059214
54_58,54,58,9976.478208522649,9021.686573347866,0.9042957228775252,0.0,0.0,38.40564092000326,28.446252822875977,13.39882199973863,20.5878017048215,0.0,0.0,0,0.07828455284680759
54_59,54,59,9976.360072816798,5785.8908725299025,0.5799601087269369,4190.469200282663,0.4200398912726388,70.69795112609863,60.99428939819336,22.471266340274337,29.38340522121384,0.0,0.0,0,0.042892054042385004
54_60,54,60,9976.241934854294,1423.848416588654,0.1427239260922604,8463.428393097116,0.8483583746629263,105.26668167114258,85.29387664794922,17.495196544822505,30.06653244835004,0.0,0.0,0,0.0
54_61,54,61,9976.123794321378,4313.2069176645655,0.4323529866499586,5662.91687665544,0.5676470133499038,111.9974479675293,107.88592529296876,5.045968170648867,9.50345649154062,0.0,0.0,0,0.0
54_62,54,62,9976.005651205927,118.43992677111687,0.0118724799195356,9857.565724434811,0.9881275200804644,99.3261734008789,84.13603973388672,16.940802629405663,23.922132400169595,0.0,0.0,0,0.0
54_63,54,63,9975.887505723564,672.0550351545019,0.0673679444329055,9303.832470571497,0.9326320555673384,76.12464485168456,56.970401763916016,21.70801067873357,26.712705223237023,0.0,0.0,0,0.03459057150731436
54_64,54,64,9975.76935760699,9767.669987305955,0.9791395166787464,208.09937030347544,0.0208604833214984,50.73241081237793,43.98001480102539,7.7608356029462495,9.907118630682248,0.0,0.0,0,0.09534823478202306
54_65,54,65,9975.651207204495,9612.125613781318,0.963558710517,363.5255934234791,0.0364412894830302,44.4375732421875,34.718544006347656,9.35598552008376,18.805290886461147,0.0,0.0,0,0.15776571632924996
54_66,54,66,9975.533054062977,9812.84450210278,0.9836912422545746,162.68855196354474,0.016308757745761,29.35475934346517,24.413942337036133,5.482498766770251,15.609560533356031,1875.339797930705,0.1879939435584236,1,0.6492608819129128
54_67,54,67,9975.414898664912,9975.414898664108,0.9999999999999192,0.0,0.0,27.590791702270508,24.80641746520996,3.8244295547264935,7.813938168336272,8363.143720072716,0.8383755267354364,1,0.9304214808677458
54_68,54,68,9975.296740626436,9975.296740627098,1.0000000000000664,0.0,0.0,28.455779838562012,26.78452491760254,2.949380971448796,5.070054749504445,4191.850696496265,0.4202231578158568,1,0.9612649660065481
54_69,54,69,9975.178580098747,9975.178580098487,0.999999999999974,0.0,0.0,31.97446765899658,30.3544979095459,3.193834876608338,6.799478758116071,149.612081268833,0.0149984363755973,1,0.918093101332746
54_70,54,70,9975.060417133996,9880.649738022614,0.9905353275906764,94.41067910685229,0.0094646724088692,39.725371551513675,34.704219818115234,6.907352048913683,14.422948167112192,0.0,0.0,0,0.4307884385433853
54_71,54,71,9974.942251581208,6906.041653569695,0.6923390110328672,3068.900598013679,0.30766098896735,58.71967468261719,49.404014587402344,15.19201068196547,20.610637596625523,0.0,0.0,0,0.022998013831728795
54_72,54,72,9974.824083812937,0.0,0.0,9974.824083812937,1.0,93.051025390625,78.71006774902344,22.799291121765055,27.705998934671666,0.0,0.0,0,0.0
54_73,54,73,9974.70591311951,0.0,0.0,9974.70591311951,1.0,119.8042381286621,98.6054916381836,20.17633911702841,27.534779214109022,0.0,0.0,0,0.0
54_74,54,74,9974.587740279396,1462.7045908907603,0.1466431123748668,8511.883149389832,0.8533568876252532,107.59927825927734,95.3506851196289,14.145890701520932,21.59214367666644,0.0,0.0,0,0.0
54_75,54,75,9974.46956484588,3839.4730822902766,0.3849300514006433,6134.996482551712,0.6150699485989666,96.03994750976562,84.48394012451172,17.05499362162242,33.51621472704807,0.0,0.0,0,0.0
54_76,54,76,9974.351386922925,9139.616576323677,0.9163118704947928,795.1575311740369,0.0797202244365026,86.61375350952149,70.68061065673828,17.28873061192672,22.339120754376687,0.0,0.0,0,0.026334134999824895
54_77,54,77,9974.23320644688,9864.666321963456,0.9890150067463228,109.56688448308402,0.0109849932536433,75.09344253540038,65.79314422607422,10.893674966136675,13.144996129342726,0.0,0.0,0,0.05270280943893311
54_78,54,78,9974.115023557157,9747.361538749496,0.9772658041067198,226.7534848078103,0.0227341958932955,73.21740951538087,67.24591827392578,6.168432378546931,9.194400090214636,0.0,0.0,0,0.01204665866126889
54_79,54,79,9973.996838003835,9868.721598647013,0.9894450298043316,105.27523935675508,0.0105549701956617,60.9895139058431,51.010772705078125,9.231871344066,13.007927725543302,0.0,0.0,0,0.0471411629319946
54_80,54,80,9973.87865017087,9935.408002092863,0.9961428598214048,38.47064807581762,0.0038571401783756,58.89932746887207,53.54356384277344,7.78155394859795,11.551805421879031,0.0,0.0,0,0.004416019049391093
54_81,54,81,9973.760459848523,9798.379769946425,0.9824157908535972,175.38068990272762,0.0175842091464658,62.48549194335938,57.074195861816406,5.965527469014816,8.76581729464188,0.0,0.0,0,0.04519668170924038
54_82,54,82,9973.642266944114,9709.011824292227,0.973467020816562,70.13809683339835,0.0070323453514929,63.903909301757814,58.93220520019531,5.954534270813834,9.447575495762026,0.0,0.0,0,0.011372232657438612
54_83,54,83,9973.524071555898,3332.110188298315,0.3340955678646591,0.0,0.0,58.14348983764648,53.02911376953125,7.189680357913053,13.777464441374953,0.0,0.0,0,0.004226913102278003
55_0,55,0,9983.323355618391,19.622532840472054,0.0019655311304154,9956.461806008492,0.9973093579509492,214.9661855061849,189.30711364746097,28.03757590656245,32.87363257815616,0.0,0.0,0,0.0
55_1,55,1,9983.20536490829,0.0,0.0,9983.205364914713,1.0000000000006433,243.06529388427737,223.16908264160156,23.1086210287744,28.44128095963453,0.0,0.0,0,0.0
55_2,55,2,9983.087371516856,434.2903905774885,0.0435026134116165,9548.796980929244,0.9564973865873696,248.2199920654297,229.63299560546875,20.90875033064128,25.98737720317364,0.0,0.0,0,0.0
55_3,55,3,9982.969375700295,1697.3389446057708,0.1700234550190337,8285.630431100912,0.8299765449816059,276.53785705566406,262.5894470214844,24.44065011587915,28.32625834975071,0.0,0.0,0,0.0
55_4,55,4,9982.851377237672,4153.567719892255,0.4160702752084422,5829.2836573403365,0.5839297247910489,321.5830444335937,303.4780578613281,27.52067164283469,33.00931549526868,0.0,0.0,0,0.0
55_5,55,5,9982.733376402124,1055.752811036973,0.105757889270351,8926.980565367701,0.8942421107299044,349.56683349609375,325.9377136230469,30.842733413008503,36.800283151444695,0.0,0.0,0,0.0
55_6,55,6,9982.615373100867,500.7777028769515,0.0501649802341724,9472.098422409088,0.9488593989038768,402.5406768798828,388.3294982910156,36.24555918992143,41.68754914059803,0.0,0.0,0,0.0
55_7,55,7,9982.497367246728,0.0,0.0,9982.497367250546,1.0000000000003826,456.29811706542966,438.3872375488281,22.600364494747808,30.380173213517324,0.0,0.0,0,0.0
55_8,55,8,9982.379358938391,3882.3333816215895,0.3889186377339269,6100.04597731599,0.6110813622659917,438.5021911621094,401.8440551757813,24.50221738286722,38.6373471651322,0.0,0.0,0,0.0
55_9,55,9,9982.261348111944,3147.0838367773777,0.3152676259445582,6835.177511334025,0.6847323740553876,423.9792205810547,399.36175537109375,22.282308520248236,29.18848140764121,0.0,0.0,0,0.0
55_10,55,10,9982.14333474383,3242.821408528349,0.3248622364739434,6739.321926208062,0.6751377635253133,440.2979553222656,423.2648010253906,22.086952680053994,32.320899595963176,0.0,0.0,0,0.0
55_11,55,11,9982.025318886728,958.9889985506928,0.0960715854663496,9023.036320340045,0.9039284145340518,417.7346130371094,391.3512573242187,30.787363258016843,39.72152487253117,0.0,0.0,0,0.0
55_12,55,12,9981.907300715353,531.2102403929864,0.0532173085152691,9450.69706032498,0.9467826914849926,396.634971110026,366.7490539550781,28.484852201825102,35.11275945646535,0.0,0.0,0,0.0
55_13,55,13,9981.78927983346,334.48097392237645,0.0335091199128135,9647.308305903276,0.9664908800864042,391.1998260498047,367.837646484375,24.363683874276497,28.89936915410797,0.0,0.0,0,0.0
55_14,55,14,9981.671256578951,3044.266105174448,0.3049856108182247,6937.405151413019,0.6950143891826283,390.2819061279297,366.1725463867187,20.25929726128199,26.974350687991635,0.0,0.0,0,0.0030712988861082485
55_15,55,15,9981.553230748552,4702.05331147934,0.471074311059574,5279.499919271351,0.5289256889406403,407.4091491699219,389.4051818847656,19.292691816557472,29.17589968792844,0.0,0.0,0,0.0
55_16,55,16,9981.43520252164,1420.0967803250533,0.1422738064728697,8561.338422192424,0.8577261935267131,413.21303304036456,398.046630859375,14.249711025595234,22.660087352722943,0.0,0.0,0,0.0
55_17,55,17,9981.317171741555,3492.77003376167,0.3499307730296527,6488.547137977473,0.6500692269701054,392.1538818359375,365.1404418945313,25.9733417511761,31.52628838408359,0.0,0.0,0,0.0
55_18,55,18,9981.199138484524,3285.687433172458,0.3291876444488346,6695.511705304621,0.6708123555504194,381.8488006591797,369.5304565429687,19.262837101691503,28.636674481614197,0.0,0.0,0,0.0
55_19,55,19,9981.08110269159,0.0,0.0,9981.08110269077,0.9999999999999178,358.11253051757814,348.05157470703125,21.580048044772717,26.87899426501036,0.0,0.0,0,0.0
55_20,55,20,9980.963064397894,0.0,0.0,9980.963064390282,0.9999999999992372,318.0530253092448,301.09210205078125,20.277664277569553,27.390414841193873,0.0,0.0,0,0.0
55_21,55,21,9980.84502369045,709.8064956647403,0.0711168737697008,9271.0385280317,0.9288831262308994,287.9765960693359,278.8740539550781,18.780716699520124,28.560437918499296,0.0,0.0,0,0.0
55_22,55,22,9980.726980488082,0.0,0.0,9980.726980492667,1.0000000000004594,268.05934143066406,260.57501220703125,16.823888314953557,29.574651891670968,0.0,0.0,0,0.0
55_23,55,23,9980.608934727315,0.0,0.0,9980.608934723685,0.9999999999996362,249.90923767089845,243.5886993408203,14.06294099898031,19.532118343126612,0.0,0.0,0,0.0
55_24,55,24,9980.490886495028,695.8381110546459,0.069719828309869,9284.652775441356,0.9302801716902284,230.2397013346354,222.01478576660156,11.159551957680945,17.79102886998546,0.0,0.0,0,0.0
55_25,55,25,9980.37283570343,0.0,0.0,9980.372835705582,1.0000000000002156,224.1568801879883,212.4997406005859,11.411357871510566,14.73251289326302,0.0,0.0,0,0.0
55_26,55,26,9980.25478253312,3885.5932514471024,0.3893280618694674,6094.661531087867,0.6106719381307179,231.40452270507816,212.29595947265625,23.292946852131735,28.737273713992995,0.0,0.0,0,0.0
55_27,55,27,9980.136726961586,6985.292436289251,0.6999195128678258,2994.844290666313,0.3000804871315707,259.2909332275391,227.89691162109375,30.636105469109243,33.35206856428791,0.0,0.0,0,0.0
55_28,55,28,9980.018668633007,1162.650189605294,0.1164977970692058,8817.368479029125,0.8835022029309354,261.1747085571289,230.97610473632812,29.339077511845865,37.72690402800939,0.0,0.0,0,0.0
55_29,55,29,9979.900607995389,2126.318144157143,0.2130600521666163,7853.58246383958,0.7869399478335175,261.6159261067708,233.67832946777344,23.502330922434613,31.549820417518884,0.0,0.0,0,0.0
55_30,55,30,9979.782544589638,0.0,0.0,9979.782544586204,0.999999999999656,236.2655471801758,213.46511840820312,26.099682427660923,33.676404428666324,0.0,0.0,0,0.0
55_31,55,31,9979.664479125377,0.0,0.0,9979.664479127636,1.0000000000002265,239.74820251464843,223.44615173339844,19.91398051804929,29.005992582426156,0.0,0.0,0,0.0
55_32,55,32,9979.546410852156,0.0,0.0,9979.54641084886,0.99999999999967,256.6221664428711,231.74571228027344,25.66880740486734,30.751546889335785,0.0,0.0,0,0.0
55_33,55,33,9979.428340264098,0.4675375146756552,4.685012996077912e-05,9978.960802753923,0.9999531498704904,240.5943613688151,219.7569274902344,23.27237946817214,30.420379211020467,0.0,0.0,0,0.0
55_34,55,34,9979.310267128636,981.8946099078014,0.0983930335488329,8997.415657225112,0.9016069664515955,250.22456970214844,237.20765686035156,16.92130008350659,24.740405576004115,0.0,0.0,0,0.0
55_35,55,35,9979.19219134175,0.0,0.0,9979.19219134148,0.999999999999973,236.43777160644532,220.9941864013672,19.46821399110207,24.658503889468378,0.0,0.0,0,0.0
55_36,55,36,9979.074113338727,0.0,0.0,9979.074113335388,0.9999999999996654,220.01360626220705,208.10414123535156,12.749366627636398,18.14700791313066,0.0,0.0,0,0.0
55_37,55,37,9978.956032654469,0.0,0.0,9978.95603265197,0.9999999999997498,209.58278198242184,193.3713836669922,15.44794920693467,21.841147196437028,0.0,0.0,0,0.0
55_38,55,38,9978.837949481462,0.0,0.0,9978.837949481864,1.0000000000000402,192.7348159790039,185.82504272460935,9.578598916864149,12.21029564777728,0.0,0.0,0,0.0
55_39,55,39,9978.71986390058,500.82922032168943,0.0501897264531404,9477.89064357766,0.9498102735467364,181.73876342773437,169.10728454589844,11.397211768709148,15.300463467163247,0.0,0.0,0,0.0
55_40,55,40,9978.601775725883,222.97727398865484,0.0223455428926999,9755.624501733184,0.9776544571068946,174.62871551513672,167.8684539794922,8.761844447609286,15.66927880401919,0.0,0.0,0,0.0
55_41,55,41,9978.483685184208,0.0,0.0,9978.48368518523,1.0000000000001024,156.11405131022136,142.46347045898438,15.799275383643277,19.676583085146653,0.0,0.0,0,0.0
55_42,55,42,9978.365592054504,698.9310108990767,0.0700446385183176,9279.434581155108,0.9299553614816504,132.76498641967774,124.0398941040039,15.97517794873895,24.173876911716302,0.0,0.0,0,0.0
55_43,55,43,9978.24749641278,3681.542715769334,0.3689568450865609,6296.704780643224,0.6310431549134169,101.7941749572754,93.92557525634766,15.502669211901372,22.464823278329497,0.0,0.0,0,0.0
55_44,55,44,9978.129398357458,7547.746677413235,0.7564290235257625,2430.3827209414953,0.2435709764739642,89.57956008911133,81.31182861328125,10.287710987947198,14.909020191085938,0.0,0.0,0,0.008773789645300623
55_45,55,45,9978.01129770234,9571.101092378663,0.959219308018084,406.9102053197891,0.0407806919815263,76.53779500325521,67.37254333496094,10.53153975535462,14.520262012316673,0.0,0.0,0,0.025227414755496055
55_46,55,46,9977.893194732322,9955.005514858884,0.9977061610675968,22.88767987891515,0.0022938389329521,67.76985092163086,62.60488510131836,7.11502230707719,11.863845668381952,0.0,0.0,0,0.014849245921040533
55_47,55,47,9977.775089069371,9906.964234903897,0.992903141879491,70.81085416340059,0.0070968581203011,62.24141731262207,56.090087890625,7.967014212463487,13.670911455966293,0.0,0.0,0,0.029178031574870686
55_48,55,48,9977.656981098064,9977.656981096608,0.999999999999854,0.0,0.0,57.86101417541504,55.20953369140625,4.830343694466212,7.181822588213363,0.0,0.0,0,0.08486460113933546
55_49,55,49,9977.538870445667,9977.538870440949,0.9999999999995268,0.0,0.0,53.95987777709961,52.03960418701172,3.70488004343899,6.973863371936538,0.0,0.0,0,0.4339725029762598
55_50,55,50,9977.420757478783,9383.691377429825,0.9404926990170362,0.0,0.0,48.781752014160155,47.31039047241211,5.283499324873313,9.67145308151476,0.0,0.0,0,0.264315897081457
55_51,55,51,9977.30264185372,8504.64451904129,0.8523991728350722,1426.566510368224,0.1429811805431189,45.23117294311523,42.21510696411133,5.60987370445532,7.1709775840355805,0.0,0.0,0,0.31191592669437546
55_52,55,52,9977.184523942784,9346.850133397456,0.9368224182851704,630.3343905473021,0.0631775817150274,49.1209774017334,46.13214874267578,3.632651371928936,5.574061069402017,0.0,0.0,0,0.399260073028719
55_53,55,53,9977.06640335724,9801.58993795683,0.9824120178912148,175.47646539856328,0.0175879821086002,57.96395301818848,53.277252197265625,7.939649708441261,11.09942243227788,0.0,0.0,0,0.010264776015148276
55_54,55,54,9976.94828033488,9909.349390188992,0.9932244922749446,67.59889014691286,0.0067755077251582,53.96039581298828,44.479042053222656,7.749471485570721,12.541248591653076,0.0,0.0,0,0.10643089372577072
55_55,55,55,9976.830154764815,9911.688516749751,0.9934707079298176,65.14163801424115,0.0065292920701,40.976897430419925,38.82456970214844,4.440096790526526,7.117829556060863,0.0,0.0,0,0.7294002556236414
55_56,55,56,9976.7120268803,9870.428426204291,0.9893468308607436,0.0,0.0,37.39111671447754,34.78277587890625,4.438905035953999,11.216113902554245,413.0240452263848,0.041398813969329,1,0.7163548298820172
55_57,55,57,9976.593896303217,9366.525661872654,0.9388500483459972,0.0,0.0,34.14014186859131,29.285640716552734,3.564308955370565,6.822830569420905,1794.1821394349836,0.1798391473165816,1,0.7637322960088276
55_58,55,58,9976.475763318484,9976.475763319768,1.0000000000001286,0.0,0.0,42.63511530558268,32.405738830566406,12.14369043838698,16.249905493618165,0.0,0.0,0,0.267427977082257
55_59,55,59,9976.35762778639,5151.968543635695,0.5164177885209636,4824.389084148315,0.4835822114787977,69.47125473022462,62.12559127807617,19.705127452550396,29.38340522121384,0.0,0.0,0,0.04141004711660243
55_60,55,60,9976.23948989276,2597.145406847393,0.2603331054230046,7379.094083048766,0.7396668945773363,95.92834396362304,77.55382537841797,17.56830749218621,24.77208971424664,0.0,0.0,0,0.024610046297500455
55_61,55,61,9976.121349451834,1568.384278140542,0.157213833232564,8407.737071308266,0.8427861667671326,96.09934768676756,78.10201263427734,16.523986250127617,24.867508291301007,0.0,0.0,0,0.0
55_62,55,62,9976.00320645205,3309.6894633391216,0.3317650761377619,6666.313743113526,0.668234923862298,84.36818135579428,62.682464599609375,19.420729635928065,28.544590232372155,0.0,0.0,0,0.02666816199988844
55_63,55,63,9975.885060992376,4860.840296941889,0.4872590519259998,5115.0447640460425,0.5127409480735547,58.683642578125,46.85788345336914,21.2988948163443,26.67287840831711,0.0,0.0,0,0.0
55_64,55,64,9975.766913002755,9842.497818964925,0.9866407169293296,133.26909404338815,0.0133592830712274,39.60878372192383,33.27815246582031,8.546908387469044,9.796532375800368,0.0,0.0,0,0.2664088499936832
55_65,55,65,9975.648762721288,9975.648762716412,0.9999999999995112,0.0,0.0,32.0159610748291,24.98558235168457,8.484508242086779,16.124402011441347,4.120504137238153,0.0004130562568157,0,0.3278701924149824
55_66,55,66,9975.530609596191,9975.53060960369,1.0000000000007516,0.0,0.0,28.7711550394694,26.660205841064453,2.438351299813442,6.6675539239748245,5284.617699782872,0.529758055646605,1,0.9283650430604269
55_67,55,67,9975.412454302095,9891.63994814868,0.9916021010121452,83.772506149494,0.0083978989874614,27.47273483276367,26.10645294189453,2.2394279852701517,3.4162612683169846,6364.670765059433,0.638035850067988,1,0.8065283128011936
55_68,55,68,9975.2942963499,9975.294296347058,0.9999999999997152,0.0,0.0,30.268830490112304,27.208805084228516,3.648633332759367,6.27808763904622,2195.3934697000564,0.2200830776996105,1,0.9364065093150457
55_69,55,69,9975.176135908692,9896.474920453176,0.9921102931534004,78.70121545601968,0.0078897068466501,36.37400722503662,30.74793815612793,6.397354211711322,8.35912635792076,982.5018633417652,0.0984946882095595,1,0.7515637316291174
55_70,55,70,9975.057973094348,8702.825736346944,0.872458662377804,1272.2322367473253,0.127541337622188,49.53810043334961,37.392581939697266,12.511685063785192,17.01975790213378,0.0,0.0,0,0.1476343908154536
55_71,55,71,9974.939807593146,6532.270982261858,0.6548682105619673,3442.668825329898,0.3451317894378933,68.87394256591797,63.83586120605469,13.78993489468169,18.235298186535186,0.0,0.0,0,0.12872726370557014
55_72,55,72,9974.821639882037,11.9584635758839,0.0011988649028139,9962.863176309476,0.998801135097519,100.6104751586914,92.68851470947266,22.893882830910847,27.66421095718419,0.0,0.0,0,0.0
55_73,55,73,9974.703469303644,0.0,0.0,9974.703469303644,1.0,139.25138397216796,132.66659545898438,19.063654770208167,25.003558786628822,0.0,0.0,0,0.0
55_74,55,74,9974.58529654451,366.1030926692972,0.036703590353388,9608.482203872383,0.9632964096463282,133.04358825683593,115.45199584960938,18.101982770345664,29.270291916582245,0.0,0.0,0,0.0
55_75,55,75,9974.467121202832,247.6592504022839,0.0248293214457373,9726.80787080347,0.9751706785545556,132.83892517089845,109.39842987060548,22.66162791399946,33.51621472704807,0.0,0.0,0,0.0
55_76,55,76,9974.34894337798,2620.972415846133,0.2627712776768462,7353.376527533021,0.7372287223232714,111.3941879272461,95.82154846191406,21.8839907113386,25.871241685512743,0.0,0.0,0,0.0
55_77,55,77,9974.230762965084,9813.454217259929,0.9838808075002504,160.77654570309485,0.0161191924995426,90.3278434753418,81.61239624023438,13.53397825035664,29.09760095657372,0.0,0.0,0,0.021463603355920905
55_78,55,78,9974.112580214123,9862.273948129085,0.9887871095111864,111.83863208431218,0.0112128904887407,77.69230575561524,73.0444564819336,6.88261124191087,10.052202530311316,0.0,0.0,0,0.013879043948851564
55_79,55,79,9973.99439469499,9663.89448999281,0.9689091559077758,310.0999047063467,0.0310908440926419,73.10354919433594,67.05506134033203,6.8864261609050565,11.54925515192945,0.0,0.0,0,0.0030712988861082485
55_80,55,80,9973.876206953995,8716.05037252273,0.873887964084186,1257.825834431696,0.1261120359158572,70.98406219482422,62.22216033935547,13.10812896712172,21.533307146276915,0.0,0.0,0,0.06999334935541981
55_81,55,81,9973.758016712616,9266.4122317252,0.9290793115491528,707.3457849855937,0.0709206884506645,59.46069869995117,46.08121871948242,10.645277677380204,18.50207167631181,0.0,0.0,0,0.07020775860231546
55_82,55,82,9973.639823900465,9616.691208460765,0.9642107974879622,356.9486154389709,0.0357892025119648,57.36741676330566,42.43756866455078,12.903869956312914,20.543973879459404,0.0,0.0,0,0.2663215798486077
55_83,55,83,9973.52162867447,3103.8601870104353,0.3112100522333708,228.27220749540044,0.0228878239797569,51.062601470947264,47.09603500366211,7.926251457042031,9.686103384318528,0.0,0.0,0,0.006218866870295875
56_0,56,0,9983.320910738854,0.0,0.0,9976.178578947853,0.999284573554746,188.54767862955728,173.85888671875,20.363465178583457,26.421337075365777,0.0,0.0,0,0.0
56_1,56,1,9983.202920079895,0.0,0.0,9983.20292007965,0.9999999999999754,213.02393188476563,201.7223968505859,17.29208568870076,21.592175486825628,0.0,0.0,0,0.0
56_2,56,2,9983.084926815838,4882.349457001913,0.4890621979872474,5100.735469817872,0.510937802013148,231.5598358154297,222.24578857421875,17.218297895376306,21.566493420166424,0.0,0.0,0,0.0
56_3,56,3,9982.96693110903,2143.47996935771,0.2147137202947327,7839.4869617505055,0.7852862797051858,264.1721755981445,244.361328125,24.1449033602145,26.482191329406028,0.0,0.0,0,0.0
56_4,56,4,9982.848932691908,2227.7381317631016,0.2231565504780592,7755.110800932763,0.7768434495223371,290.7165059407552,269.419677734375,22.077570824309262,27.348143737451743,0.0,0.0,0,0.0
56_5,56,5,9982.730931989789,6310.105513828175,0.6321021328549848,3672.625418160311,0.3678978671448848,332.70252380371096,317.1362609863281,30.175840899883127,36.800283151444695,0.0,0.0,0,0.0
56_6,56,6,9982.612928745948,465.1358070873532,0.046594595063177,9436.8150248273,0.9453251460499916,375.8629608154297,347.04693603515625,32.37132449944879,36.881160476539414,0.0,0.0,0,0.0
56_7,56,7,9982.494922949154,361.4862773965401,0.0362120171546999,9603.172538014,0.9620012443920092,416.0909362792969,391.7160949707031,26.597924393147697,29.590457785729836,0.0,0.0,0,0.0
56_8,56,8,9982.37691475655,66.90338333340951,0.0067021495886925,9915.47353142291,0.9932978504112842,436.4694539388021,403.0970458984375,27.46452624081253,39.2121461853997,0.0,0.0,0,0.0
56_9,56,9,9982.258903981656,318.93690417799667,0.0319503738828874,9663.321999802409,0.9680496261169872,414.58948974609376,384.0531921386719,27.38422878295602,35.45678251328539,0.0,0.0,0,0.0
56_10,56,10,9982.140890781757,1230.99609876138,0.1233198481398086,8751.144792030122,0.8766801518611678,417.20676574707034,392.2391662597656,26.52792094475967,30.408890807968593,0.0,0.0,0,0.0
56_11,56,11,9982.022874993288,3466.3954959026523,0.3472638301187006,6515.62737908759,0.6527361698809944,446.64430847167966,423.05377197265625,28.80274603909948,39.72152487253117,0.0,0.0,0,0.0
56_12,56,12,9981.90485684412,870.1703125228004,0.087174775256064,9111.734544320663,0.9128252247438704,450.9085734049479,416.54498291015625,27.903409785077177,36.40491196252962,0.0,0.0,0,0.0
56_13,56,13,9981.786836153628,829.4209361088953,0.0830934330419445,9152.365900037854,0.9169065669573664,427.28858642578126,413.1676940917969,19.157118807562913,28.89936915410797,0.0,0.0,0,0.0
56_14,56,14,9981.668812927115,1101.6563251060966,0.110367950064558,8880.01248782033,0.8896320499353727,406.5894744873047,399.6498718261719,13.718804849205332,19.10664452598796,0.0,0.0,0,0.0
56_15,56,15,9981.550787147857,596.9332340258818,0.0598036564412903,9384.617553121188,0.9401963435586308,392.0629516601563,377.1484375,16.796901568844554,24.434584203663064,0.0,0.0,0,0.0
56_16,56,16,9981.432759071784,2609.048739250107,0.2613902034133157,7372.384019828999,0.7386097965874179,399.0351216634115,375.9942321777344,19.936175738746257,26.51890152104892,0.0,0.0,0,0.0
56_17,56,17,9981.31472836108,8038.372191038102,0.8053420225491671,1942.942537325149,0.1946579774510504,419.8166870117187,403.0403137207031,22.468251985861254,31.101585038031647,0.0,0.0,0,0.003196955766676882
56_18,56,18,9981.196695166886,1726.2473194402949,0.1729499349788569,8254.949375726212,0.827050065021105,412.21258239746095,387.88470458984375,26.704849298912528,33.99153360726964,0.0,0.0,0,0.0
56_19,56,19,9981.07865953011,0.0,0.0,9981.07865953036,1.0000000000000249,372.7808990478515,356.4053649902344,27.03430583957483,30.34651730886819,0.0,0.0,0,0.0
56_20,56,20,9980.960621229708,6117.17618490934,0.6128845125285818,3863.7844363239865,0.3871154874717808,337.47272338867185,312.9700012207031,23.733475082935943,31.188960124098458,0.0,0.0,0,0.0
56_21,56,21,9980.842580725572,9974.486564855726,0.999363178427228,6.35601587000938,0.0006368215727882,326.27003784179686,296.0346374511719,26.06459493881161,33.281464631060935,0.0,0.0,0,0.09363172338540574
56_22,56,22,9980.724537511069,4596.122026531849,0.4604998373873568,5384.602510981271,0.5395001626128487,297.1770050048828,272.4192810058594,29.200143014366738,31.683929804328525,0.0,0.0,0,0.0
56_23,56,23,9980.6064918541,2460.3663951323856,0.2465147180324632,7520.240096725327,0.7534852819678987,269.8626647949219,249.0291748046875,21.745724869786308,24.470485105222096,0.0,0.0,0,0.0
56_24,56,24,9980.488443696278,6630.4247344698115,0.6643387016451703,3350.0637092147526,0.335661298353656,250.05608723958332,227.05404663085935,21.746467200973157,28.019281949599492,0.0,0.0,0,0.0
56_25,56,25,9980.370393072724,3665.85337511975,0.367306345430244,6314.517017955942,0.6326936545700533,218.53621826171872,208.4296417236328,17.743112541215297,24.06076471313761,0.0,0.0,0,0.0
56_26,56,26,9980.252339901985,0.0,0.0,9980.252339897175,0.999999999999518,203.80348358154296,196.3551025390625,12.483448308525492,19.82775990500628,0.0,0.0,0,0.0
56_27,56,27,9980.134284410917,961.2469298343754,0.0963160316726252,9018.88735458622,0.9036839683283444,209.91783599853517,188.82318115234375,24.595774838808957,30.510288629160343,0.0,0.0,0,0.0
56_28,56,28,9980.016226267446,50.9853051437026,0.0051087397042009,9929.030921115704,0.9948912602949936,218.50782928466796,201.55462646484375,19.52796949817018,24.51141692193664,0.0,0.0,0,0.0
56_29,56,29,9979.898165623668,0.0,0.0,9979.89816562222,0.9999999999998548,217.51233622233073,190.9584197998047,25.49670839291665,30.492951817313816,0.0,0.0,0,0.0
56_30,56,30,9979.780102397588,0.0,0.0,9979.7801023971,0.9999999999999508,204.06847229003907,193.6866149902344,13.360943301965593,21.025377091953377,0.0,0.0,0,0.0
