시군구코드,읍면동코드,연도,시군구명,읍면동명,인구변화율(인구총조사),인구변화율(인구총조사)등급,노령화지수(인구총조사),노령화지수(인구총조사)등급,종사자수(천명당),종사자수(천명당)등급,사업체당종사자수,사업체당종사자수등급,제조업종사자비율,제조업종사자비율등급,도소매업종사자수(천명당),도소매업종사자수(천명당)등급,소형주택비율,소형주택비율등급,노후주택비율,노후주택비율등급,신규주택비율,신규주택비율등급,인구변화율(주민등록인구통계),인구변화율(주민등록인구통계)등급,노령화지수(주민등록인구통계),노령화지수(주민등록인구통계),고령인구수(인구총조사),고령인구수(인구총조사)등급,고령인구수(주민등록인구통계),고령인구수(주민등록인구통계)등급,노년부양비(인구총조사),노년부양비(인구총조사),노년부양비(주민등록인구통계),노년부양비(주민등록인구통계)등급,경제활동인구(인구총조사),경제활동인구(인구총조사)등급,경제활동인구(주민등록인구통계),경제활동인구(주민등록인구통계)등급,총사업체수증감율,총사업체수증감율등급,총종사자수증감율,총종사자수증감율등급,고차산업종사자비율,고차산업종사자비율등급,주요산업별종사자수,주요산업별종사자수등급,총사업체수,총사업체수등급,부동산공시지가,부동산공시지가등급,접도율,접도율등급,노후건축물비율,노후건축물비율등급,도소매업체증감율,도소매업체증감율등급,제조업체증감율,제조업체증감율등급,기초생활수급자(천인당),기초생활수급자(천인당)등급
42130,3202055,2014,강원도 원주시,명륜2동,,,,,91.8,1,2.59,4,0.82,1,13.66,1,,,,,,,-2.42,10,81.09,1,,,2118,6,,,15.36,3,,,13789,6,1.39,1,-1.16,1,8.12,6,300,1,656,4,,,,,39,5,8.33,5,,0,68.79,7
42130,3202063,2003,강원도 원주시,태장2동,,,,,170.71,3,4.31,5,33.01,6,24.04,2,,,,,,,-0.53,10,26.53,1,,,1600,6,,,9.21,3,,,17370,6,-2.17,10,-2.22,10,4.03,5,1409,5,991,6,,,,,,,-11.16,10,12.05,8,,
42130,3202063,2009,강원도 원주시,태장2동,,,,,183.76,3,4.53,5,30.68,6,25.92,3,,,,,,,0.52,1,42.14,1,,,2332,6,,,12.04,3,,,19376,6,-0.09,1,-2.07,1,3.7,5,1536,5,1105,6,,,,,,,-1.32,10,-8.47,10,,
42130,3202063,2012,강원도 원주시,태장2동,,,,,200.97,3,4.51,5,29.12,6,26.36,3,,,,,,,-1.68,10,55.14,1,,,2595,6,,,13.61,3,,,19061,6,4.72,5,-0.43,1,3.59,5,1543,5,1175,6,161448,1,47,5,51,5,-0.78,1,10.53,6,23.37,4
28185,2304059,2006,인천광역시 연수구,동춘3동,,,,,108.56,1,6.64,6,0.9,1,19.51,1,,,,,,,0.04,10,27.74,1,,,1273,5,,,8.1,2,,,15720,6,0,1,7.04,7,7.3,6,864,4,353,3,,,,,,,-1.79,10,,0,,
28185,2304063,2009,인천광역시 연수구,송도2동,,,,,,0,13.18,7,,0,,0,,,,,,,,0,,0,,,,0,,,,0,,,,0,,0,,0,19.31,7,143,1,22,1,,,,,,,,0,,0,,
28200,2305052,2002,인천광역시 남동구,구월2동,,,,,87.99,1,3.47,5,6.62,1,17.41,1,,,,,,,-9.74,10,22.12,1,,,1357,6,,,7.17,2,,,18933,6,-3.04,1,3.33,4,10.24,6,584,2,670,5,,,,,,,3.13,6,12.9,7,,
28200,2305053,2013,인천광역시 남동구,구월3동,,,,,2042.57,7,6.29,6,0.9,1,396.9,7,,,,,,,0.23,7,89.58,2,,,1401,5,,,13.06,3,,,10731,5,1.95,4,1.85,2,16.79,7,5436,7,4450,7,,,,,85,6,2.28,2,-16.67,10,32.13,5
28200,2305055,2007,인천광역시 남동구,간석1동,,,,,146.67,2,3.51,5,4.26,1,28.25,3,,,,,,,-1.54,10,49.1,1,,,2213,6,,,10.49,3,,,21104,7,1.57,1,7.34,6,8.94,6,786,4,1162,6,,,,,,,5,7,7.14,7,,
45710,3531012,2020,전라북도 완주군,봉동읍,5.78,7,78.92,1,,,,,,,,,86.13,6,67.35,6,6.46,4,-1.51,10,78.46,1,3732,6,3758,6,19.82,3,21.5,4,18832,6,17482,6,,,,,,,,,,,71376,1,16.46,4,47.33,5,,,,,,
45710,3531035,2020,전라북도 완주군,구이면,0.18,1,465.67,6,,,,,,,,,44.72,4,50.52,5,11.45,6,-1.23,10,480.97,6,1709,5,1794,5,48.48,6,49.33,6,3525,1,3637,2,,,,,,,,,,,48699.08,1,11.24,3,47.64,5,,,,,,
45770,3536011,2020,전라북도 순창군,순창읍,5.65,7,155.44,2,,,,,,,,,75.41,6,76.31,6,11.92,6,0.73,9,138.01,1,2341,5,2135,5,36.06,5,32.22,5,6492,4,6626,4,,,,,,,,,,,67875.52,1,24.2,5,67.38,6,,,,,,
45790,3537031,2020,전라북도 고창군,고수면,-5.06,10,953.06,7,,,,,,,,,69.5,5,55.6,5,1.57,1,-1.79,10,981.82,7,934,2,972,3,81.71,7,82.72,7,1143,1,1175,1,,,,,,,,,,,9165.01,1,12.56,3,40.98,5,,,,,,
45790,3537037,2020,전라북도 고창군,성송면,-9.1,10,1332.79,7,,,,,,,,,67.66,5,49.03,5,3.71,2,-2.16,10,1389.06,7,813,2,889,2,103.57,7,103.25,7,785,1,861,1,,,,,,,,,,,7567.02,1,5.48,1,40.55,5,,,,,,
46110,3601052,2020,전라남도 목포시,용당2동,-15.38,10,446.76,6,,,,,,,,,64.66,5,96.04,6,1.95,1,-5.51,10,430.39,6,1586,5,1558,4,47.4,6,46.76,6,3346,1,3332,1,,,,,,,,,,,278661.32,1,55.02,7,93.4,6,,,,,,
46110,3601075,2020,전라남도 목포시,옥암동,-2.21,1,55.57,1,,,,,,,,,94.88,6,51.6,5,12.36,6,3.28,8,58.41,1,1093,3,1149,3,13.23,1,13.69,1,8262,5,8396,5,,,,,,,,,,,253242.07,1,38.01,6,37.65,4,,,,,,
46110,3601077,2020,전라남도 목포시,부주동,-1.15,1,29.31,1,,,,,,,,,74.6,6,0,1,2.35,1,-4.69,10,30.49,1,1412,4,1458,4,8.24,1,8.47,1,17146,6,17213,6,,,,,,,,,,,523006.22,4,66.95,7,0,1,,,,,,
46150,3603032,2020,전라남도 순천시,송광면,-3.41,10,2648,7,,,,,,,,,78.92,6,74.79,6,2.62,1,-3.62,10,2628.57,7,662,1,736,1,90.56,7,97.48,7,731,1,755,1,,,,,,,,,,,6381.06,1,6.51,1,68.73,6,,,,,,
46230,3606055,2020,전라남도 광양시,태인동,-18.11,10,421.43,6,,,,,,,,,77.16,6,91.74,6,,0,-5.96,10,470.64,6,472,1,513,1,41.62,6,42.43,6,1134,1,1209,1,,,,,,,,,,,75486.59,1,30.49,6,65.15,6,,,,,,
48850,3836036,2020,경상남도 하동군,금남면,-9.75,10,797.6,6,,,,,,,,,66.96,5,69.46,6,0.43,1,-5.44,10,804.62,6,1332,4,1392,4,71.54,6,72.16,6,1862,1,1929,1,,,,,,,,,,,32327.66,1,8.1,1,63.52,6,,,,,,
48890,3840041,2020,경상남도 합천군,대양면,48.19,7,469.59,6,,,,,,,,,82.18,6,84.39,6,18.91,6,-0.22,10,394.38,5,803,2,702,1,72.28,6,72.82,6,1111,1,964,1,,,,,,,,,,,12676.16,1,6.34,1,71.84,6,,,,,,
49110,3901011,2020,제주특별자치도 제주시,한림읍,14.13,7,180.68,3,,,,,,,,,65.64,5,53.87,5,22.9,7,-0.54,10,191.57,3,4423,6,4611,6,28.8,5,32.4,5,15359,6,14231,6,,,,,,,,,,,90301.76,1,20.61,5,48.09,5,,,,,,
49110,3901058,2020,제주특별자치도 제주시,용담2동,-11.12,10,156.63,2,,,,,,,,,66.14,5,80.14,6,4.18,2,-1.83,10,162.64,2,2766,6,2895,6,27.79,5,28.6,5,9954,5,10123,5,,,,,,,,,,,453150.52,3,35.77,6,68.56,6,,,,,,
49130,3902052,2020,제주특별자치도 서귀포시,정방동,-12.85,10,226.96,4,,,,,,,,,70.25,5,89.83,6,15.94,6,-3.51,10,291.71,5,463,1,528,1,31.24,5,35.51,5,1482,1,1487,1,,,,,,,,,,,1048766.87,6,61.58,7,80.09,6,,,,,,
42830,3241031,2002,강원도 양양군,서면,,,,,303.6,5,3.91,5,20.76,6,24.2,2,,,,,,,-4.31,10,145.27,6,,,568,4,,,21.89,6,,,2595,1,2.6,5,27.09,7,1.39,1,478,1,276,2,,,,,,,-20.59,10,14.29,7,,
42830,3241032,2001,강원도 양양군,손양면,,,,,134.08,3,2.48,4,9.07,3,15.2,1,,,,,,,1.3,8,110.23,6,,,431,3,,,20.15,6,,,2139,1,0.63,5,-13.51,10,,0,125,1,160,1,,,,,,,-29.03,10,-14.29,10,,
45800,3538038,2014,전라북도 부안군,백산면,,,,,123.34,1,3.58,5,15.53,5,10.71,1,,,,,,,-0.93,10,703.35,7,,,1259,5,,,76.63,7,,,1643,1,-10.17,10,-5.47,1,1.58,1,86,1,106,1,,,,,71,6,-36.36,10,,0,58.42,6
48860,3837035,2012,경상남도 산청군,삼장면,,,,,127.48,1,2.62,4,16.39,5,18.21,1,,,,,,,2.75,8,444.44,7,,,600,2,,,53,6,,,1132,1,1.11,1,12.26,6,2.94,4,90,1,91,1,13420,1,59,6,56,6,18.18,7,,0,59.99,6
48860,3837037,2013,경상남도 산청군,단성면,,,,,247.34,4,4.68,5,4.94,1,40.99,4,,,,,,,1.06,7,477.66,7,,,1796,6,,,50.44,6,,,3561,1,12.22,7,18.56,7,2.19,3,268,1,303,1,,,,,54,6,30.3,7,-5.88,10,55.12,6
46130,3602053,2008,전라남도 여수시,중앙동,,,,,542.58,6,2.33,3,3.92,1,219.97,7,,,,,,,-4.78,10,102.37,4,,,952,4,,,19.32,5,,,4928,3,-3.76,10,-5.72,10,8.82,6,1498,5,1585,6,,,,,,,-3.96,10,1.67,10,,
46130,3602055,2001,전라남도 여수시,광림동,,,,,243.04,5,4.48,5,3.09,1,65.09,6,,,,,,,-2.79,10,44.98,4,,,828,5,,,9.59,4,,,8638,5,-8.37,10,3.97,7,17.32,7,736,4,613,5,,,,,,,-6.53,10,0,1,,
46130,3602056,2001,전라남도 여수시,서강동,,,,,286.98,5,2.04,3,4.59,1,115.77,7,,,,,,,-1.13,10,55.36,4,,,635,4,,,12.38,5,,,5128,4,-3.19,10,-21.53,10,9.43,6,800,4,971,6,,,,,,,-1.93,10,-1.75,1,,
46130,3602057,2009,전라남도 여수시,대교동,,,,,338.86,5,2.69,4,4.82,1,94.63,6,,,,,,,-5.21,10,180.95,6,,,1330,5,,,22.82,5,,,5829,4,-0.7,1,-2.62,1,1.79,1,747,3,993,6,,,,,,,1.14,7,17.14,7,,
49110,3901068,2004,제주특별자치도 제주시,이호동,,,,,153.48,1,4.11,5,2.92,1,57.71,1,,,,,,,-0.74,1,40.72,2,,,340,1,,,11.95,4,,,2845,1,-3.85,10,0.98,3,9.08,6,232,1,150,1,,,,,,,6.25,8,,0,,
49110,3901068,2012,제주특별자치도 제주시,이호동,,,,,260.88,4,5.19,6,7.05,3,99.98,6,,,,,,,-1.25,10,76.32,2,,,519,1,,,18.39,4,,,2822,1,5.21,6,11.95,6,11.34,7,402,1,202,1,124162,1,55,6,29,4,4.55,5,,0,40.29,6
49110,3901069,2006,제주특별자치도 제주시,도두동,,,,,869.78,7,2.28,3,5.52,1,484.89,7,,,,,,,-1.96,10,60.53,3,,,276,1,,,18.18,5,,,1518,1,5.02,7,5.1,7,1.18,1,1091,5,857,6,,,,,,,3.05,7,120,8,,
46860,3643031,2012,전라남도 함평군,손불면,,,,,75.32,1,2.3,3,9.43,4,12.93,1,,,,,,,-2.28,10,414.88,6,,,1394,5,,,62.99,7,,,2213,1,3.2,5,-1,1,2.69,4,59,1,129,1,5690,1,56,6,21,3,5.88,6,0,1,59.35,6
46860,3643032,2001,전라남도 함평군,신광면,,,,,85.11,1,2.36,4,14.73,5,18.24,1,,,,,,,-4.19,10,202.62,7,,,618,4,,,36.16,7,,,1709,1,-1.04,10,-13.18,10,4.46,5,48,1,95,1,,,,,,,6.9,8,50,7,,
46860,3643032,2002,전라남도 함평군,신광면,,,,,70.44,1,2.06,3,7.82,2,15.74,1,,,,,,,-3.46,10,214.53,7,,,620,4,,,37.99,7,,,1632,1,-8.42,10,-20.09,10,5.03,5,40,1,87,1,,,,,,,-19.35,10,-22.22,10,,
46860,3643033,2012,전라남도 함평군,학교면,,,,,329.49,5,6.46,6,39.03,7,29.71,3,,,,,,,-2.19,10,368.16,6,,,1480,5,,,56.32,6,,,2628,1,4.07,5,2.13,1,1.35,1,580,1,230,1,9116,1,51,6,38,5,-5.77,10,18.18,7,59.2,6
46860,3643035,2012,전라남도 함평군,대동면,,,,,76.31,1,2.44,3,2.93,1,11.49,1,,,,,,,0.87,9,384.29,6,,,1076,4,,,60.59,7,,,1776,1,3.16,4,-0.83,1,3.35,4,53,1,98,1,5942,1,59,6,25,3,0,1,,0,64.81,6
46860,3643037,2013,전라남도 함평군,해보면,,,,,227.53,4,2.92,4,14.05,5,31.01,3,,,,,,,-1.37,10,358.05,6,,,956,4,,,49.35,6,,,1937,1,1.23,2,0.28,1,2.36,3,101,1,246,1,,,,,33,4,-1.72,1,56.25,7,45.25,6
46820,3640032,2004,전라남도 해남군,화산면,,,,,107.23,1,2.87,4,41.15,7,20.25,1,,,,,,,-3.34,10,213.64,6,,,1081,5,,,34.83,6,,,3104,1,-11.17,10,-12.06,10,3.78,4,207,1,175,1,,,,,,,-12.77,10,-13.51,10,,
46820,3640034,2009,전라남도 해남군,송지면,,,,,213.7,4,3.04,4,31.38,6,31.46,4,,,,,,,-1.06,1,243.72,6,,,2018,6,,,43.35,6,,,4655,3,-0.57,1,-1.6,1,1.56,1,503,1,527,4,,,,,,,0,1,26.03,7,,
47280,3709011,2001,경상북도 문경시,문경읍,,,,,152.57,3,2.49,4,5.12,1,31.97,4,,,,,,,-0.58,10,117.55,6,,,1547,6,,,23.84,6,,,6490,5,4.19,7,10.71,7,2.94,4,421,1,572,5,,,,,,,7.55,8,6.67,4,,
47280,3709012,2011,경상북도 문경시,가은읍,,,,,155.25,2,2.65,4,21.61,6,19.2,1,,,,,,,-2.53,10,575.8,7,,,1618,5,,,66.78,7,,,2423,1,2.02,4,2.13,5,4.02,5,145,1,253,1,,,,,,,0,1,9.52,6,60.85,6
47280,3709031,2012,경상북도 문경시,영순면,,,,,295.41,5,10.56,7,60.1,7,30.96,3,,,,,,,-3.46,10,449.28,7,,,930,4,,,60.23,7,,,1544,1,1.35,1,26.32,7,1.64,1,476,1,75,1,8303,1,69,6,56,6,16.67,7,23.08,7,49.24,6
47280,3709036,2003,경상북도 문경시,마성면,,,,,185.5,4,4.41,5,58.61,7,20.59,1,,,,,,,-2.79,10,234.16,7,,,1035,5,,,32.49,6,,,3186,1,-1.01,1,2.25,6,2.54,3,507,2,196,1,,,,,,,18.18,7,0,10,,
47280,3709057,2006,경상북도 문경시,점촌1동,,,,,279.51,5,2.75,4,3.31,1,69,6,,,,,,,-4.15,10,108.23,5,,,907,5,,,17.9,5,,,5067,4,-0.57,1,2.59,6,5.46,5,470,1,692,5,,,,,,,-2.37,10,-12.12,10,,
47280,3709058,2008,경상북도 문경시,점촌2동,,,,,336.83,5,2.29,3,4.43,1,102.14,6,,,,,,,-0.92,1,109.88,5,,,1234,5,,,20.48,5,,,6024,4,1.73,6,5.77,7,4.32,5,856,4,1235,6,,,,,,,3.27,8,-13.64,10,,
49130,3902013,2009,제주특별자치도 서귀포시,성산읍,,,,,237.41,4,3.72,5,4.3,1,37.41,4,,,,,,,-0.85,1,135.14,5,,,2669,6,,,28.18,6,,,9471,5,-0.11,1,8.55,6,4.74,5,827,4,901,6,,,,,,,-1.48,10,-13.33,10,,
49130,3902052,2001,제주특별자치도 서귀포시,정방동,,,,,521.24,6,2.84,4,1.16,1,98.66,6,,,,,,,-3.13,10,51.08,4,,,332,1,,,12.45,5,,,2667,1,3.72,7,6.67,7,4.89,5,942,4,670,5,,,,,,,-1.16,10,0,1,,
47190,3705070,2003,경상북도 구미시,인동동,,,,,184.94,4,3.84,5,27.11,6,32.24,3,,,,,,,18.12,8,10.86,1,,,1380,6,,,4.55,1,,,30333,7,11.52,7,21.47,7,5.79,6,2227,6,2139,7,,,,,,,12.42,7,-17.14,10,,
45710,3531041,2004,전라북도 완주군,경천면,,,,,57.72,1,1.58,2,11.76,4,15.28,1,,,,,,,-1.26,10,201.99,6,,,305,1,,,42.24,7,,,722,1,0,1,-37.61,10,,0,20,1,43,1,,,,,,,-6.67,10,,0,,
45720,3532011,2012,전라북도 진안군,진안읍,,,,,402.26,5,5.33,6,13.68,5,50.68,5,,,,,,,-4.22,10,165.35,5,,,2510,6,,,37.1,6,,,6766,4,0,1,0.46,1,5.04,5,832,3,815,5,19715,1,35,5,53,6,0,1,-10,10,50.86,6
45720,3532031,2002,전라북도 진안군,용담면,,,,,137.43,3,3,4,19.15,5,16.57,1,,,,,,,2.29,9,244,7,,,244,1,,,35.78,6,,,682,1,-2.08,1,2.92,3,5.67,5,27,1,47,1,,,,,,,16.67,7,,0,,
47730,3732033,2007,경상북도 의성군,옥산면,,,,,76.16,1,1.98,3,10.23,4,14.28,1,,,,,,,-1.24,10,387.36,7,,,705,4,,,49.51,7,,,1424,1,-2.2,1,-4.35,1,7.95,6,38,1,89,1,,,,,,,0,1,0,1,,
47280,3709061,2003,경상북도 문경시,점촌5동,,,,,158.23,3,5.21,6,1.27,1,18.38,1,,,,,,,1.59,8,34.59,1,,,1451,6,,,11.34,4,,,12795,6,-0.88,1,-13.97,10,8.02,6,577,2,560,5,,,,,,,-6.96,10,,0,,
47280,3709061,2009,경상북도 문경시,점촌5동,,,,,272.08,5,5.15,6,1.08,1,39.93,4,,,,,,,6,6,36.14,1,,,1249,5,,,12.56,3,,,9945,5,3.34,6,-2.23,1,9.26,6,709,3,774,5,,,,,,,6.67,7,0,1,,
47290,3710011,2008,경상북도 경산시,하양읍,,,,,260.55,5,4.18,5,12.23,5,43.25,5,,,,,,,-0.99,1,62.59,2,,,3356,7,,,16.69,4,,,20113,6,0.5,1,-5.88,10,4.27,5,2581,6,1799,7,,,,,,,-0.77,10,5.94,9,,
47730,3732041,2008,경상북도 의성군,단밀면,,,,,103.2,1,2.66,4,17.47,5,11.72,1,,,,,,,-0.76,1,550.68,7,,,815,4,,,64.89,7,,,1256,1,-8.51,10,20.53,7,3.49,4,40,1,86,1,,,,,,,33.33,8,-45.45,10,,
47730,3732043,2014,경상북도 의성군,안계면,,,,,346.46,5,2.82,4,8.24,3,73.54,6,,,,,,,-1.88,10,342.6,6,,,1504,5,,,52.64,6,,,2857,1,6.5,5,7.43,6,2.04,3,353,1,590,4,,,,,68,6,4.6,3,0,1,44.58,6
47250,3708031,2002,경상북도 상주시,사벌면,,,,,54.44,1,1.77,2,9.89,3,9.57,1,,,,,,,-4.87,10,288.58,7,,,1238,6,,,36.98,7,,,3348,2,0,1,-13.06,10,8.42,6,51,1,154,1,,,,,,,-14.29,10,0,1,,
47750,3733035,2001,경상북도 청송군,안덕면,,,,,110.72,2,2.05,3,6.13,1,25.69,3,,,,,,,-4.65,10,252.27,7,,,777,5,,,33.75,7,,,2302,1,-3.17,10,7.14,7,4,5,92,1,183,1,,,,,,,-12.9,10,,0,,
41280,3110158,2001,경기도 고양시,창릉동,,,,,187.21,4,3.63,5,25.48,6,59.02,6,,,,,,,-1.33,10,87.49,6,,,748,5,,,14.13,5,,,5293,4,11.25,7,0.7,2,2.71,3,407,1,356,3,,,,,,,9.02,8,25.93,7,,
41280,3110158,2004,경기도 고양시,창릉동,,,,,256.93,1,3.91,5,24.3,6,88.74,1,,,,,,,3.89,7,110.31,5,,,867,5,,,16.22,5,,,5345,4,17.95,7,28.06,7,3.89,5,621,3,460,4,,,,,,,22.75,8,33.33,7,,
41280,3110158,2007,경기도 고양시,창릉동,,,,,363.9,5,3.94,5,22.84,6,139.71,7,,,,,,,-24.82,10,153.41,6,,,810,4,,,21.39,5,,,3787,2,-13.37,10,-10.72,10,2.63,3,716,3,473,4,,,,,,,-10.99,10,-15.38,10,,
41550,3122038,2008,경기도 안성시,원곡면,,,,,1052.06,7,10.01,7,72.49,7,73.04,6,,,,,,,-0.49,1,91.32,4,,,747,4,,,21.42,5,,,3487,2,7.49,7,8.94,7,0.92,1,3853,7,531,4,,,,,,,14.67,8,19.46,8,,
41550,3122041,2004,경기도 안성시,삼죽면,,,,,410.35,1,8.02,6,64.4,7,15.5,1,,,,,,,2.7,7,157.4,6,,,702,4,,,28.47,6,,,2466,1,4.52,7,-4.75,10,0.94,1,955,4,185,1,,,,,,,20,8,-12.5,10,,
27170,2203055,2011,대구광역시 서구,비산2.3동,,,,,166.12,3,2.32,3,9.06,4,37.56,4,,,,,,,-3.74,10,178.14,5,,,2266,6,,,23.57,5,,,9615,5,0.86,1,2.87,6,2.43,3,494,1,940,6,,,,,,,-2.08,1,10.14,6,65.54,6
27170,2203059,2014,대구광역시 서구,비산7동,,,,,958.36,7,6.17,6,58.88,7,126.28,6,,,,,,,-2.57,10,187.99,5,,,2019,6,,,19.91,4,,,10139,5,1.48,1,1.21,1,1.55,1,7467,7,2055,7,,,,,82,6,3.92,3,2.5,1,60.16,6
27170,2203060,2001,대구광역시 서구,평리1동,,,,,106.48,1,1.81,2,22.61,6,28.44,3,,,,,,,-2.9,10,31.57,2,,,776,5,,,7.72,3,,,10055,6,-9.41,10,-21.13,10,1.84,1,378,1,780,5,,,,,,,-15.26,10,-24.64,10,,
26110,2101051,2008,부산광역시 중구,중앙동,,,,,18252.02,7,8.46,6,0.71,1,1455.97,7,,,,,,,-0.1,1,220.57,6,,,311,1,,,20.41,5,,,1524,1,-2.83,10,1.64,4,12.04,7,16943,7,4262,7,,,,,,,-4.43,10,0.94,10,,
26110,2101051,2009,부산광역시 중구,중앙동,,,,,18428.21,7,8.42,6,0.8,1,1771.38,7,,,,,,,-0.61,1,234.78,6,,,324,1,,,21.57,5,,,1502,1,0.92,2,0.35,1,10.13,6,15002,7,4301,7,,,,,,,7.35,7,6.67,6,,
26110,2101051,2011,부산광역시 중구,중앙동,,,,,19611.11,7,9.07,6,0.5,1,1586.09,7,,,,,,,-1.48,10,317.8,6,,,375,1,,,24.92,5,,,1505,1,-0.69,1,1.52,4,8.1,6,17718,7,4318,7,,,,,,,-2.2,1,-5.71,1,50.05,6
27260,2206069,2011,대구광역시 수성구,범물1동,,,,,153.68,2,4.53,5,11,4,23.55,2,,,,,,,-1.82,10,132.81,5,,,2133,6,,,18.61,5,,,11461,6,1.98,4,4.43,6,3.64,5,380,1,516,4,,,,,,,13.95,7,0,1,215.99,7
27260,2206070,2009,대구광역시 수성구,범물2동,,,,,91.14,1,2.9,4,,0,14.35,1,,,,,,,-2.33,1,38.49,1,,,1375,5,,,9.44,2,,,14561,6,4.07,6,13.97,7,9.39,6,485,1,613,5,,,,,,,5.83,7,,0,,
27260,2206073,2004,대구광역시 수성구,고산3동,,,,,113.24,1,3.42,5,5.95,1,25.12,1,,,,,,,-1.37,10,22.62,1,,,1744,6,,,8.62,3,,,20243,7,-0.1,1,-14.82,10,12.04,7,746,3,984,6,,,,,,,-5,10,-35.29,10,,
41170,3104253,2008,경기도 안양시,비산3동,,,,,176.19,3,5.09,6,5.78,1,27.41,3,,,,,,,-0.55,1,45.5,1,,,2175,6,,,10.73,3,,,20265,6,-0.21,1,-9.54,10,4.21,5,746,3,943,6,,,,,,,-0.55,10,-14.81,10,,
41170,3104258,2001,경기도 안양시,부림동,,,,,303.49,5,9.93,7,10.95,4,25.45,3,,,,,,,-2.83,10,14.47,1,,,989,5,,,5.45,1,,,18147,6,18.51,7,27.35,7,9.35,6,1737,6,794,5,,,,,,,11.43,8,105.26,7,,
11740,1125061,2007,서울특별시 강동구,천호1동,,,,,125.69,2,3.49,5,7.93,3,25.89,3,,,,,,,0.56,8,51.12,2,,,2426,6,,,9.39,2,,,25846,7,0.68,1,12.47,7,6.34,6,1126,5,1190,6,,,,,,,1.07,4,-7.69,10,,
11740,1125065,2001,서울특별시 강동구,성내1동,,,,,574.56,6,6.79,6,20.78,5,102.78,6,,,,,,,-1.86,10,22.29,1,,,895,5,,,5.83,2,,,15355,6,1.36,6,11.73,7,4.42,5,2420,6,1715,7,,,,,,,-7.79,10,25.26,7,,
11740,1125066,2001,서울특별시 강동구,성내2동,,,,,183.98,4,3.04,5,11.84,4,45.12,5,,,,,,,-4.28,10,28.65,1,,,1378,6,,,6.16,2,,,22358,7,-4.96,10,-7.97,10,15.27,7,1288,5,1725,7,,,,,,,-6.35,10,-23.6,10,,
11740,1125070,2003,서울특별시 강동구,둔촌1동,,,,,55.16,1,3.74,5,1.75,1,12.8,1,,,,,,,0.06,10,19.7,1,,,1003,5,,,6,1,,,16713,6,-0.3,1,-1.64,1,21.46,7,321,1,336,3,,,,,,,-1.36,10,,0,,
26110,2101053,2004,부산광역시 중구,대청동,,,,,396.83,1,4.57,5,8.83,3,52.78,1,,,,,,,-3.71,10,66.72,4,,,894,5,,,14.65,5,,,6102,4,-1.36,10,-4.42,10,7.71,6,882,4,724,5,,,,,,,-2.91,10,-3.33,10,,
26110,2101059,2003,부산광역시 중구,영주1동,,,,,424.58,6,3.77,5,4.55,1,78.8,6,,,,,,,-1.62,10,80.15,5,,,525,3,,,12.65,4,,,4150,3,-3.06,10,7.45,7,1.37,1,548,2,601,5,,,,,,,-4.44,10,12.9,8,,
11650,1122065,2007,서울특별시 서초구,방배4동,,,,,419.45,6,5.41,6,6.51,2,83.3,6,,,,,,,1.33,8,46.03,1,,,1880,6,,,9.58,2,,,19629,6,3.76,5,-10.21,10,9.67,6,2132,6,1985,7,,,,,,,5.54,7,20,7,,
26140,2102053,2004,부산광역시 서구,동대신3동,,,,,362.32,1,5.59,6,3.43,1,40.02,1,,,,,,,-1.8,10,77.6,5,,,1008,5,,,14.53,5,,,6939,5,0.67,6,4.79,7,1.52,1,1500,5,599,5,,,,,,,-8.7,10,-6.67,10,,
26140,2102059,2003,부산광역시 서구,부민동,,,,,318.26,5,3.84,5,4.71,1,65.34,6,,,,,,,-1.3,10,72.59,5,,,707,4,,,13.27,5,,,5329,4,1.93,6,-0.58,1,3.45,4,458,1,581,5,,,,,,,6.67,7,-2.63,10,,
41170,3104258,2014,경기도 안양시,부림동,,,,,517.07,6,6.34,6,3.23,1,73.17,6,,,,,,,-1.05,10,35.1,1,,,1672,5,,,8.38,1,,,19956,6,2.97,3,-5.16,1,9.21,6,2005,6,2152,7,,,,,33,4,3.16,1,8.22,4,2.58,1
41220,3107060,2006,경기도 평택시,원평동,,,,,119.91,1,2.81,4,17.89,5,22.7,2,,,,,,,-1.23,10,38.06,1,,,1136,5,,,11.09,3,,,10240,6,11.88,7,5.13,7,4.3,5,326,1,612,5,,,,,,,17.04,7,70,8,,
41220,3107060,2013,경기도 평택시,원평동,,,,,251.11,4,4.93,5,6.25,2,35.98,4,,,,,,,0.23,7,87.83,2,,,1639,5,,,16.81,4,,,9752,5,8.17,7,50.91,7,2.07,3,1086,4,675,5,,,,,45,5,9.46,6,166.67,7,20.29,4
41220,3107063,2013,경기도 평택시,비전2동,,,,,217.8,4,4.83,5,0.76,1,29.82,3,,,,,,,2.09,7,39.72,1,,,3700,7,,,10.13,2,,,36520,7,3.38,5,4.71,5,9.25,6,2278,6,2233,7,,,,,43,5,3.65,4,-7.14,10,9.71,1
11680,1123074,2012,서울특별시 강남구,일원2동,,,,,280.15,5,11.08,7,0.39,1,19.92,1,,,,,,,-2.05,10,70.95,1,,,1749,6,,,11.69,3,,,14965,6,14.66,7,-9.07,10,20.17,7,1019,4,485,4,1980657,7,0,1,65,6,17.35,7,,0,47.86,6
